Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532366,PNBGILTS,PNB GILTS LTD.,06 Sep 2018,Final Dividend - Rs. - 1.0000,-,08 Sep 2018,15 Sep 2018,03 Sep 2018,06 Sep 2018,-
532486,POKARNA,POKARNA LTD.,06 Sep 2018,Final Dividend - Rs. - 0.6000,-,08 Sep 2018,14 Sep 2018,03 Sep 2018,06 Sep 2018,-
522281,RAMRAT,RAM RATNA WIRES LTD.-$,06 Sep 2018,Dividend - Rs. - 1.2500,-,08 Sep 2018,15 Sep 2018,03 Sep 2018,06 Sep 2018,-
512060,SHYAM,VENTURA GUARANTY LTD.,06 Sep 2018,Final Dividend - Rs. - 1.8000,-,19 Sep 2018,26 Sep 2018,06 Sep 2018,24 Sep 2018,-
502742,SINTEX,SINTEX INDUSTRIES LTD.,06 Sep 2018,Dividend - Rs. - 0.1000,-,08 Sep 2018,17 Sep 2018,03 Sep 2018,06 Sep 2018,-
530419,SUMEDHA,SUMEDHA FISCAL SERVICES LTD.,06 Sep 2018,Dividend - Rs. - 1.0000,-,10 Sep 2018,15 Sep 2018,03 Sep 2018,07 Sep 2018,-
500404,SUNFLAG,SUNFLAG IRON & STEEL CO.LTD.,06 Sep 2018,Final Dividend - Rs. - 0.5000,-,08 Sep 2018,25 Sep 2018,03 Sep 2018,06 Sep 2018,-
523261,VENKYS,VENKY'S (INDIA) LTD.,06 Sep 2018,Dividend - Rs. - 8.0000,-,10 Sep 2018,14 Sep 2018,03 Sep 2018,07 Sep 2018,-
500238,WHIRLPOOL,WHIRLPOOL OF INDIA LTD.,06 Sep 2018,Final Dividend - Rs. - 4.0000,-,10 Sep 2018,17 Sep 2018,03 Sep 2018,07 Sep 2018,-
509910,ZSOUTGAS,SOUTHERN GAS LTD.,06 Sep 2018,Final Dividend - Rs. - 25.0000,-,20 Sep 2018,26 Sep 2018,06 Sep 2018,25 Sep 2018,-
501386,ZSWASTSA,SWASTIK SAFE DEPOSIT & INVESTMENTS LTD.,06 Sep 2018,Dividend - Rs. - 1.0000,-,18 Sep 2018,24 Sep 2018,06 Sep 2018,21 Sep 2018,-
590006,AMRUTANJAN,AMRUTANJAN HEALTH CARE LTD.-$,07 Sep 2018,Final Dividend - Rs. - 0.8500,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
509472,CRAVATEX,CRAVATEX LTD.,07 Sep 2018,Dividend - Rs. - 1.0000,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
500645,DEEPAKFERT,DEEPAK FERTILISERS & PETROCHEMICALS CORPORATION LTD.,07 Sep 2018,Dividend - Rs. - 6.0000,-,11 Sep 2018,18 Sep 2018,04 Sep 2018,10 Sep 2018,-
530959,DIANATEA,DIANA TEA CO.LTD.,07 Sep 2018,Dividend - Rs. - 0.2500,-,11 Sep 2018,18 Sep 2018,04 Sep 2018,10 Sep 2018,-
532768,FIEMIND,FIEM INDUSTRIES LTD.,07 Sep 2018,Final Dividend - Rs. - 9.0000,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
514167,GANECOS,GANESHA ECOSPHERE LTD.,07 Sep 2018,Dividend - Rs. - 1.5000,-,11 Sep 2018,15 Sep 2018,04 Sep 2018,10 Sep 2018,-
530709,GOWRALE,GOWRA LEASING & FINANCE LTD.,07 Sep 2018,Dividend - Rs. - 1.0000,-,11 Sep 2018,20 Sep 2018,04 Sep 2018,10 Sep 2018,-
533217,HMVL,HINDUSTAN MEDIA VENTURES LTD.,07 Sep 2018,Dividend - Rs. - 1.2000,-,11 Sep 2018,18 Sep 2018,04 Sep 2018,10 Sep 2018,-
540954,IWP,The Indian Wood Products Company Ltd,07 Sep 2018,Final Dividend - Rs. - 1.2500,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
532468,KAMAHOLD,Kama Holdings Limited-$,07 Sep 2018,Interim Dividend - Rs. - 15.0000,10 Sep 2018,-,-,03 Sep 2018,07 Sep 2018,-
512329,KRL,Kintech Renewables Ltd,07 Sep 2018,Final Dividend - Rs. - 1.0000,-,11 Sep 2018,18 Sep 2018,04 Sep 2018,10 Sep 2018,-
523566,MARBU,MARTIN BURN LTD.,07 Sep 2018,Final Dividend - Rs. - 0.5000,-,11 Sep 2018,15 Sep 2018,04 Sep 2018,10 Sep 2018,-
539957,MGL,Mahanagar Gas Ltd,07 Sep 2018,Final Dividend - Rs. - 11.0000,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
540048,SPAL,S.P. Apparels Ltd,07 Sep 2018,Final Dividend - Rs. - 0.5000,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
500336,SURYAROSNI,SURYA ROSHNI LTD.,07 Sep 2018,Dividend - Rs. - 2.0000,-,11 Sep 2018,14 Sep 2018,04 Sep 2018,10 Sep 2018,-
532478,UBL,UNITED BREWERIES LTD.-$,07 Sep 2018,Dividend - Rs. - 2.0000,-,11 Sep 2018,17 Sep 2018,04 Sep 2018,10 Sep 2018,-
509586,ZGOVPOOX,GOVIND POY OXYGEN LTD.,07 Sep 2018,Final Dividend - Rs. - 1.0000,-,21 Sep 2018,28 Sep 2018,07 Sep 2018,26 Sep 2018,-
533022,20MICRONS,20 MICRONS LTD.,10 Sep 2018,Final Dividend - Rs. - 0.3500,-,12 Sep 2018,19 Sep 2018,05 Sep 2018,11 Sep 2018,-
522273,AHMDSTE,AHMEDABAD STEELCRAFT LTD.,10 Sep 2018,Dividend - Rs. - 0.5000,11 Sep 2018,-,-,04 Sep 2018,10 Sep 2018,-
516064,ARROWGREEN,Arrow Greentech Ltd,10 Sep 2018,Dividend - Rs. - 2.0000,-,12 Sep 2018,15 Sep 2018,05 Sep 2018,11 Sep 2018,-
532888,ASIANTILES,ASIAN GRANITO INDIA LTD.,10 Sep 2018,Final Dividend - Rs. - 1.3000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
539122,BODHTREE,Bodhtree Consulting Ltd,10 Sep 2018,Dividend - Rs. - 0.7500,-,12 Sep 2018,20 Sep 2018,05 Sep 2018,11 Sep 2018,-
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,10 Sep 2018,Final Dividend - Rs. - 0.1000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
532345,GATI,GATI LTD.,10 Sep 2018,Dividend - Rs. - 0.9000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
517372,GUJINTRX,GUJARAT INTRUX LTD.-$,10 Sep 2018,Final Dividend - Rs. - 1.5000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
540750,IEX,Indian Energy Exchange Ltd,10 Sep 2018,Final Dividend - Rs. - 22.0000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
503101,MARATHON,MARATHON NEXTGEN REALTY LTD.,10 Sep 2018,Dividend - Rs. - 2.0000,-,12 Sep 2018,19 Sep 2018,05 Sep 2018,11 Sep 2018,-
531394,MARVINY,MARVEL VINYLS LTD.,10 Sep 2018,Dividend - Rs. - 1.0000,-,22 Sep 2018,29 Sep 2018,10 Sep 2018,26 Sep 2018,-
532952,NAHARCAP,NAHAR CAPITAL & FINANCIAL SERVICES LTD.,10 Sep 2018,Dividend - Rs. - 1.5000,-,12 Sep 2018,14 Sep 2018,05 Sep 2018,11 Sep 2018,-
523391,NAHARPOLY,NAHAR POLYFILMS LTD.,10 Sep 2018,Dividend - Rs. - 0.5000,-,12 Sep 2018,14 Sep 2018,05 Sep 2018,11 Sep 2018,-
500296,NAHARSPING,NAHAR SPINNING MILLS LTD.,10 Sep 2018,Dividend - Rs. - 0.5000,-,12 Sep 2018,14 Sep 2018,05 Sep 2018,11 Sep 2018,-
532944,ONMOBILE,OnMobile Global Ltd.,10 Sep 2018,Dividend - Rs. - 1.5000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
514087,PBMPOLY,PBM POLYTEX LTD.-$,10 Sep 2018,Dividend - Rs. - 3.5000,11 Sep 2018,-,-,04 Sep 2018,10 Sep 2018,-
500333,PIXTRANS,PIX TRANSMISSIONS LTD.,10 Sep 2018,Final Dividend - Rs. - 2.5000,-,12 Sep 2018,19 Sep 2018,05 Sep 2018,11 Sep 2018,-
532898,POWERGRID,POWER GRID CORPORATION OF INDIA LTD.,10 Sep 2018,Final Dividend - Rs. - 2.8000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS LTD.,10 Sep 2018,Final Dividend - Rs. - 1.2000,-,12 Sep 2018,17 Sep 2018,05 Sep 2018,11 Sep 2018,-
520075,SAMKRG,SAMKRG PISTONS & RINGS LTD.-$,10 Sep 2018,Dividend - Rs. - 5.0000,-,12 Sep 2018,19 Sep 2018,05 Sep 2018,11 Sep 2018,-
503349,VICTMILL,VICTORIA MILLS LTD.,10 Sep 2018,Dividend - Rs. - 50.0000,-,12 Sep 2018,27 Sep 2018,05 Sep 2018,11 Sep 2018,-
512587,ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.,10 Sep 2018,Final Dividend - Rs. - 0.5000,-,12 Sep 2018,18 Sep 2018,05 Sep 2018,11 Sep 2018,-
524208,AARTIIND,AARTI INDUSTRIES LTD.,11 Sep 2018,Final Dividend - Rs. - 1.0000,-,14 Sep 2018,21 Sep 2018,06 Sep 2018,12 Sep 2018,-
500041,BANARISUG,BANNARI AMMAN SUGARS LTD.,11 Sep 2018,Dividend - Rs. - 10.0000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
500103,BHEL,BHARAT HEAVY ELECTRICALS LTD.,11 Sep 2018,Final Dividend - Rs. - 1.0200,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
540073,BLS,BLS International Services Ltd,11 Sep 2018,Final Dividend - Rs. - 0.5000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
509486,CAPRIHANS,CAPRIHANS INDIA LTD.-$,11 Sep 2018,Dividend - Rs. - 1.5000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
531344,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,11 Sep 2018,Final Dividend - Rs. - 3.7500,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
533161,EMMBI,Emmbi Industries Ltd,11 Sep 2018,Dividend - Rs. - 0.5000,-,14 Sep 2018,24 Sep 2018,06 Sep 2018,12 Sep 2018,-
532178,ENGINERSIN,ENGINEERS INDIA LTD.,11 Sep 2018,Final Dividend - Rs. - 1.5000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
500690,GSFC,GUJARAT STATE FERTILIZERS & CHEMICALS LTD.,11 Sep 2018,Dividend - Rs. - 2.2000,-,13 Sep 2018,28 Sep 2018,06 Sep 2018,11 Sep 2018,-
502873,HPCOTTON,H.P.COTTON TEXTILE MILLS LTD.,11 Sep 2018,Dividend - Rs. - 1.0000,-,14 Sep 2018,22 Sep 2018,06 Sep 2018,12 Sep 2018,-
531253,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,11 Sep 2018,Dividend - Rs. - 2.0000,-,14 Sep 2018,21 Sep 2018,06 Sep 2018,12 Sep 2018,-
530005,INDIACEM,INDIA CEMENTS LTD.,11 Sep 2018,Dividend - Rs. - 0.8000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
532705,JAGRAN,JAGRAN PRAKASHAN LTD.,11 Sep 2018,Dividend - Rs. - 3.0000,-,14 Sep 2018,24 Sep 2018,06 Sep 2018,12 Sep 2018,-
500234,KAKATCEM,KAKATIYA CEMENT SUGAR & INDUSTRIES LTD.,11 Sep 2018,Dividend - Rs. - 3.0000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
541005,KANCOTEA,Kanco Tea & Industries Ltd,11 Sep 2018,Final Dividend - Rs. - 1.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
507779,KANPRPLA,KANPUR PLASTIPACK LTD.,11 Sep 2018,Final Dividend - Rs. - 1.8000,-,14 Sep 2018,19 Sep 2018,06 Sep 2018,12 Sep 2018,-
517569,KEI,KEI INDUSTRIES LTD.,11 Sep 2018,Dividend - Rs. - 1.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
502958,LAKSHMIMIL,LAKSHMI MILLS COMPANY LTD.-$,11 Sep 2018,Dividend - Rs. - 9.0000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
590075,LAMBODHARA,LAMBODHARA TEXTILES LTD.-$,11 Sep 2018,Dividend - Rs. - 1.0000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
509048,LANCORHOL,LANCOR HOLDINGS LTD.,11 Sep 2018,Dividend - Rs. - 0.2000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
517449,MAGNAELQ,MAGNA ELECTRO CASTINGS LTD.-$,11 Sep 2018,Final Dividend - Rs. - 2.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
531810,METALCO,METAL COATINGS (INDIA) LTD.,11 Sep 2018,Dividend - Rs. - 1.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES LTD.,11 Sep 2018,Final Dividend - Rs. - 1.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
500307,NIRLON,NIRLON LTD.,11 Sep 2018,Dividend - Rs. - 0.7500,-,14 Sep 2018,26 Sep 2018,06 Sep 2018,12 Sep 2018,-
539889,PARAGMILK,Parag Milk Foods Ltd,11 Sep 2018,Final Dividend - Rs. - 0.7500,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
503100,PHOENIXLTD,The Phoenix Mills Ltd,11 Sep 2018,Final Dividend - Rs. - 2.6000,-,13 Sep 2018,18 Sep 2018,06 Sep 2018,11 Sep 2018,-
524570,PODARPIGQ,PODDAR PIGMENTS LTD.-$,11 Sep 2018,Dividend - Rs. - 3.5000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
524580,PRIYALT,PRIYA LTD.-$,11 Sep 2018,Dividend - Rs. - 1.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
531412,RADIXIND,Radix Industries (India) Limited,11 Sep 2018,Dividend - Rs. - 1.0000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
541556,RITES,RITES Ltd,11 Sep 2018,Final Dividend - Rs. - 2.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
523116,SANCTRN,SANCO TRANS LTD.,11 Sep 2018,Final Dividend - Rs. - 0.9000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
512634,SAVERA,SAVERA INDUSTRIES LTD.,11 Sep 2018,Final Dividend - Rs. - 1.3000,-,14 Sep 2018,20 Sep 2018,06 Sep 2018,12 Sep 2018,-
532815,SMSPHARMA,SMS PHARMACEUTICALS LTD.,11 Sep 2018,Dividend - Rs. - 0.2500,-,13 Sep 2018,20 Sep 2018,06 Sep 2018,11 Sep 2018,-
513605,SRIPIPES,Srikalahasthi Pipes Limited,11 Sep 2018,Dividend - Rs. - 6.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
523283,SUPERHOUSE,SUPERHOUSE LTD.,11 Sep 2018,Dividend - Rs. - 1.0000,-,13 Sep 2018,29 Sep 2018,06 Sep 2018,11 Sep 2018,-
531426,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,11 Sep 2018,Dividend - Rs. - 5.0000,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
500231,UMANGDAIR,UMANG DAIRIES LTD.,11 Sep 2018,Dividend - Rs. - 0.2500,-,13 Sep 2018,19 Sep 2018,06 Sep 2018,11 Sep 2018,-
533169, MANINFRA,MAN INFRACONSTRUCTION LTD.,12 Sep 2018,Interim Dividend - Rs. - 1.2600,14 Sep 2018,-,-,06 Sep 2018,12 Sep 2018,-
532811,AHLUCONT,AHLUWALIA CONTRACTS (INDIA) LTD.,12 Sep 2018,Final Dividend - Rs. - 0.3000,-,16 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
532351,AKSHOPTFBR,AKSH OPTIFIBRE LTD.,12 Sep 2018,Final Dividend - Rs. - 0.3000,-,16 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
531147,ALICON,Alicon Castalloy Limited,12 Sep 2018,Final Dividend - Rs. - 4.2500,-,17 Sep 2018,22 Sep 2018,07 Sep 2018,14 Sep 2018,-
506248,AMNPLST,AMINES & PLASTICIZERS LTD.,12 Sep 2018,Dividend - Rs. - 0.3000,-,17 Sep 2018,27 Sep 2018,07 Sep 2018,14 Sep 2018,-
590062,ANDHRSUGAR,ANDHRA SUGARS LTD.,12 Sep 2018,Dividend - Rs. - 10.0000,-,17 Sep 2018,26 Sep 2018,07 Sep 2018,14 Sep 2018,-
540692,APEX ,Apex Frozen Foods Ltd,12 Sep 2018,Dividend - Rs. - 2.0000,-,17 Sep 2018,21 Sep 2018,07 Sep 2018,14 Sep 2018,-
523537,APMIN,APM INDUSTRIES LTD.-$,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
508869,APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,12 Sep 2018,Dividend - Rs. - 5.0000,-,15 Sep 2018,27 Sep 2018,07 Sep 2018,12 Sep 2018,-
526851,AREXMIS,AREX INDUSTRIES LTD.,12 Sep 2018,Dividend - Rs. - 2.0000,-,15 Sep 2018,20 Sep 2018,07 Sep 2018,12 Sep 2018,-
532935,ARIES,ARIES AGRO LTD.,12 Sep 2018,Dividend - Rs. - 2.3000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
540649,AVADHSUGAR,Avadh Sugar & Energy Ltd,12 Sep 2018,Dividend - Rs. - 1.0000,-,17 Sep 2018,24 Sep 2018,07 Sep 2018,14 Sep 2018,-
507944,BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,12 Sep 2018,Final Dividend - Rs. - 3.0000,-,15 Sep 2018,26 Sep 2018,07 Sep 2018,12 Sep 2018,-
530207,BRAWN,BRAWN BIOTECH LTD.,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
526731,BRIGHTBR,BRIGHT BROTHERS LTD.-$,12 Sep 2018,Dividend - Rs. - 2.0000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
539527,CREATIVE,Creative Castings Ltd,12 Sep 2018,Final Dividend - Rs. - 10.0000,-,17 Sep 2018,24 Sep 2018,07 Sep 2018,14 Sep 2018,-
532868,DLF,DLF LTD.,12 Sep 2018,Final Dividend - Rs. - 0.8000,-,17 Sep 2018,24 Sep 2018,07 Sep 2018,14 Sep 2018,-
532707,DYNPRO,DYNEMIC PRODUCTS LTD.,12 Sep 2018,Final Dividend - Rs. - 1.5000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
514474,FAIRDSY,FAIR DEAL FILAMENTS LTD.-$,12 Sep 2018,Dividend - Rs. - 1.2500,-,15 Sep 2018,29 Sep 2018,07 Sep 2018,12 Sep 2018,-
500144,FINCABLES,FINOLEX CABLES LTD.,12 Sep 2018,Final Dividend - Rs. - 4.0000,-,15 Sep 2018,25 Sep 2018,07 Sep 2018,12 Sep 2018,-
507552,FOODSIN,FOODS & INNS LTD.,12 Sep 2018,Dividend - Rs. - 0.3000,-,17 Sep 2018,24 Sep 2018,07 Sep 2018,14 Sep 2018,-
526367,GANESHHOUC,GANESH HOUSING CORPORATION LTD.-$,12 Sep 2018,Dividend - Rs. - 1.8000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
512443,GANONPRO,Ganon Products Ltd,12 Sep 2018,Final Dividend - Rs. - 0.0200,14 Sep 2018,-,-,06 Sep 2018,12 Sep 2018,-
500655,GARWARPOLY,GARWARE POLYESTER LTD.,12 Sep 2018,Dividend - Rs. - 2.0000,-,17 Sep 2018,22 Sep 2018,07 Sep 2018,14 Sep 2018,-
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,12 Sep 2018,Dividend - Rs. - 0.4100,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
531744,GINISILK,GINI SILK MILLS LTD.-$,12 Sep 2018,Dividend - Rs. - 0.5000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
505576,GOLDCORP,Goldcrest Corporation Limited,12 Sep 2018,Dividend - Rs. - 0.5000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,12 Sep 2018,Final Dividend - Rs. - 1.5000,14 Sep 2018,-,-,06 Sep 2018,12 Sep 2018,-
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,12 Sep 2018,Final Dividend - Rs. - 1.5000,-,15 Sep 2018,24 Sep 2018,-,12 Sep 2018,-
532543,GULFPETRO,GP Petroleums Limited,12 Sep 2018,Dividend - Rs. - 0.7500,-,17 Sep 2018,21 Sep 2018,07 Sep 2018,14 Sep 2018,-
500292,HEIDELBERG,HEIDELBERGCEMENT INDIA LTD.,12 Sep 2018,Dividend - Rs. - 2.5000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
514043,HIMATSEIDE,HIMATSINGKA SEIDE LTD.,12 Sep 2018,Final Dividend - Rs. - 2.5000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
500440,HINDALCO,HINDALCO INDUSTRIES LTD.,12 Sep 2018,Final Dividend - Rs. - 1.2000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,12 Sep 2018,Dividend - Rs. - 1.0000,-,17 Sep 2018,27 Sep 2018,07 Sep 2018,14 Sep 2018,-
539984,HUIL,Hindusthan Urban Infrastructure Ltd,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
524648,INDOAMIN,INDO AMINES LTD.-$,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,25 Sep 2018,07 Sep 2018,12 Sep 2018,-
532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,12 Sep 2018,Dividend - Rs. - 1.5000,-,15 Sep 2018,24 Sep 2018,07 Sep 2018,12 Sep 2018,-
509709,INTLCONV,INTERNATIONAL CONVEYORS LTD.,12 Sep 2018,Dividend - Rs. - 0.0500,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
570004,JISLDVREQS,JAIN IRRIGATION SYSTEMS LTD.,12 Sep 2018,Dividend - Rs. - 1.0000,-,17 Sep 2018,28 Sep 2018,07 Sep 2018,14 Sep 2018,-
500219,JISLJALEQS,JAIN IRRIGATION SYSTEMS LTD.,12 Sep 2018,Dividend - Rs. - 1.0000,-,17 Sep 2018,28 Sep 2018,07 Sep 2018,14 Sep 2018,-
530019,JUBILANT,JUBILANT LIFE SCIENCES LIMITED,12 Sep 2018,Dividend - Rs. - 3.0000,-,15 Sep 2018,26 Sep 2018,07 Sep 2018,12 Sep 2018,-
530201,KALLAM,Kallam Textiles Ltd-$,12 Sep 2018,Dividend - Rs. - 0.2000,-,16 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
532741,KAMDHENU,Kamdhenu Ltd,12 Sep 2018,Dividend - Rs. - 1.0000,-,16 Sep 2018,24 Sep 2018,07 Sep 2018,12 Sep 2018,-
535566,KIFS,KIFS FINANCIAL SERVICES LTD.,12 Sep 2018,Final Dividend - Rs. - 0.9000,-,15 Sep 2018,15 Sep 2018,07 Sep 2018,12 Sep 2018,-
590082,LOHIASEC,LOHIA SECURITIES LTD.,12 Sep 2018,Dividend - Rs. - 0.2000,-,17 Sep 2018,22 Sep 2018,07 Sep 2018,14 Sep 2018,-
512048,LUHARUKA,Luharuka Media & Infra Ltd,12 Sep 2018,Dividend - Rs. - 0.0100,-,15 Sep 2018,24 Sep 2018,07 Sep 2018,12 Sep 2018,-
517344,MINDTECK,MINDTECK (INDIA) LTD.,12 Sep 2018,Dividend - Rs. - 1.0000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
513377,MMTC,MMTC LTD.,12 Sep 2018,Dividend - Rs. - 0.2000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
533286,MOIL,MOIL LTD.,12 Sep 2018,Final Dividend - Rs. - 2.5000,14 Sep 2018,-,-,06 Sep 2018,12 Sep 2018,-
530341,MUKESHB,MUKESH BABU FINANCIAL SERVICES LTD.,12 Sep 2018,Dividend - Rs. - 1.2000,-,17 Sep 2018,28 Sep 2018,07 Sep 2018,14 Sep 2018,-
520043,MUNJALSHOW,MUNJAL SHOWA LTD.,12 Sep 2018,Final Dividend - Rs. - 4.5000,-,15 Sep 2018,26 Sep 2018,07 Sep 2018,12 Sep 2018,-
524654,NATCAPSUQ,NATURAL CAPSULES LTD.,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,21 Sep 2018,07 Sep 2018,12 Sep 2018,-
530897,NGIND,N.G.INDUSTRIES LTD.-$,12 Sep 2018,Dividend - Rs. - 3.5000,-,17 Sep 2018,22 Sep 2018,07 Sep 2018,14 Sep 2018,-
533098,NHPC,NHPC LTD.,12 Sep 2018,Final Dividend - Rs. - 0.2800,-,15 Sep 2018,27 Sep 2018,07 Sep 2018,12 Sep 2018,-
532541,NIITTECH,NIIT TECHNOLOGIES LTD.,12 Sep 2018,Final Dividend - Rs. - 15.0000,-,15 Sep 2018,28 Sep 2018,07 Sep 2018,12 Sep 2018,-
532698,NITINSPIN,NITIN SPINNERS LTD.,12 Sep 2018,Dividend - Rs. - 1.2000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
500078,OAL,Oriental Aromatics Ltd-$,12 Sep 2018,Final Dividend - Rs. - 2.0000,-,15 Sep 2018,24 Sep 2018,07 Sep 2018,12 Sep 2018,-
533106,OIL,OIL INDIA LTD.,12 Sep 2018,Final Dividend - Rs. - 1.0000,-,15 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
526325,ORIENTLTD,ORIENT PRESS LTD.,12 Sep 2018,Dividend - Rs. - 1.2500,-,16 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,12 Sep 2018,Dividend - Rs. - 3.0000,-,17 Sep 2018,24 Sep 2018,07 Sep 2018,14 Sep 2018,-
532626,PONDYOXIDE,PONDY OXIDES & CHEMICALS LTD.,12 Sep 2018,Final Dividend - Rs. - 3.0000,-,16 Sep 2018,22 Sep 2018,07 Sep 2018,12 Sep 2018,-
