Security Code,Security Name,Company Name,Ex Date,Purpose,Record Date,BC Start Date, BC End Date	,ND Start Date,ND End Date,Actual Payment Date
532668,AURIONPRO,AURIONPRO SOLUTIONS LTD.,16 Sep 2015,Dividend - Rs. - 3.0000,-,21 Sep 2015,22 Sep 2015,11 Sep 2015,18 Sep 2015,-
500041,BANARISUG,BANNARI AMMAN SUGARS LTD.,16 Sep 2015,Dividend - Rs. - 2.5000,-,19 Sep 2015,23 Sep 2015,11 Sep 2015,16 Sep 2015,-
511501,BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,16 Sep 2015,Dividend - Rs. - 0.5000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
590021,BHARATRAS,BHARAT RASAYAN LTD.,16 Sep 2015,Dividend - Rs. - 1.5000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
530789,CEEJAY,CEEJAY FINANCE LTD.,16 Sep 2015,Dividend - Rs. - 1.4000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
531358,CHOICEIN,CHOICE INTERNATIONAL LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
535267,COMFINCAP,COMFORT FINCAP LTD.,16 Sep 2015,Dividend - Rs. - 0.2000,-,20 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
533144,COX&KINGS,Cox & Kings Limited,16 Sep 2015,Final Dividend - Rs. - 1.0000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
530843,CUPID,CUPID LTD.-$,16 Sep 2015,Final Dividend - Rs. - 0.5000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
532173,CYBERTECH,CYBERTECH SYSTEMS AND SOFTWARE LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,30 Sep 2015,15 Sep 2015,16 Sep 2015,-
532848,DELTACORP,DELTA CORP LTD.,16 Sep 2015,Dividend - Rs. - 0.1000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
517437,DUTRON,DUTRON POLYMERS LTD.-$,16 Sep 2015,Dividend - Rs. - 1.4000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
523329,ELDEHSG,ELDECO HOUSING & INDUSTRIES LTD.,16 Sep 2015,Dividend - Rs. - 2.0000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
514474,FAIRDSY,FAIR DEAL FILAMENTS LTD.-$,16 Sep 2015,Dividend - Rs. - 0.5000,-,19 Sep 2015,30 Sep 2015,11 Sep 2015,16 Sep 2015,-
500139,FEDDERELEC,Fedders Electric and Engineering Ltd,16 Sep 2015,Dividend - Rs. - 1.0000,-,21 Sep 2015,25 Sep 2015,11 Sep 2015,18 Sep 2015,-
532768,FIEMIND,FIEM INDUSTRIES LTD.,16 Sep 2015,Dividend - Rs. - 7.0000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
522017,FLUIDOM,FLUIDOMAT LTD.,16 Sep 2015,Dividend - Rs. - 2.7500,-,20 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
500033,FORCEMOT,FORCE MOTORS LTD.-$,16 Sep 2015,Dividend - Rs. - 5.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
508980,FRONTCAP,Frontier Capital Ltd,16 Sep 2015,Dividend - Rs. - 1.0000,-,21 Sep 2015,25 Sep 2015,11 Sep 2015,18 Sep 2015,-
526367,GANESHHOUC,GANESH HOUSING CORPORATION LTD.-$,16 Sep 2015,Dividend - Rs. - 2.6000,-,19 Sep 2015,30 Sep 2015,11 Sep 2015,16 Sep 2015,-
530343,GENUSPOWER,GENUS POWER INFRASTRUCTURES LTD.-$,16 Sep 2015,Dividend - Rs. - 0.2000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
538595,GLOSTER,Gloster Ltd,16 Sep 2015,Dividend - Rs. - 6.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
522217,GUJAPOLLO,GUJARAT APOLLO INDUSTRIES LTD.,16 Sep 2015,Dividend - Rs. - 2.5000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
517370,INCAP,INCAP LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,22 Sep 2015,11 Sep 2015,16 Sep 2015,-
532150,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP.LTD.,16 Sep 2015,Dividend - Rs. - 1.8000,-,19 Sep 2015,29 Sep 2015,11 Sep 2015,16 Sep 2015,-
531841,INDUSFINL,Indus Finance Ltd,16 Sep 2015,Dividend - Rs. - 0.5000,-,20 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
532189,ITDC,INDIA TOURISM DEVELOPMENT CORPORATION LTD.,16 Sep 2015,Dividend - Rs. - 2.0000,-,21 Sep 2015,27 Sep 2015,11 Sep 2015,18 Sep 2015,-
532705,JAGRAN,JAGRAN PRAKASHAN LTD.,16 Sep 2015,Final Dividend - Rs. - 3.5000,-,21 Sep 2015,30 Sep 2015,11 Sep 2015,18 Sep 2015,-
524330,JAYAGROGN,JAYANT AGRO-ORGANICS LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
500380,JKLAKSHMI,JK LAKSHMI CEMENT LTD.,16 Sep 2015,Dividend - Rs. - 2.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
531861,JOINDRE,JOINDRE CAPITAL SERVICES LTD.,16 Sep 2015,Dividend - Rs. - 0.7500,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
519248,JVLAGRO,JVL AGRO INDUSTRIES LTD.,16 Sep 2015,Dividend - Rs. - 0.2000,-,19 Sep 2015,25 Sep 2015,16 Sep 2015,16 Sep 2015,-
530201,KALLAM,Kallam Textiles Ltd-$,16 Sep 2015,Dividend - Rs. - 1.0000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
523323,KOVAI,KOVAI MEDICAL CENTER & HOSPITAL LTD.,16 Sep 2015,Final Dividend - Rs. - 1.5000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
533482,KRIINFRA,Kridhan Infra Limited,16 Sep 2015,Final Dividend - Rs. - 0.2000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
590082,LOHIASEC,LOHIA SECURITIES LTD.,16 Sep 2015,Final Dividend - Rs. - 0.2000,-,21 Sep 2015,26 Sep 2015,15 Sep 2015,18 Sep 2015,-
530011,MANGCHEFER,MANGALORE CHEMICALS & FERTILIZERS LTD.,16 Sep 2015,Dividend - Rs. - 0.6000,-,19 Sep 2015,29 Sep 2015,14 Sep 2015,16 Sep 2015,-
534091,MCX,MULTI COMMODITY EXCHANGE OF INDIA LTD.,16 Sep 2015,Final Dividend - Rs. - 10.0000,-,19 Sep 2015,29 Sep 2015,11 Sep 2015,16 Sep 2015,-
538964,MERCURYLAB,Mercury Laboratories Ltd,16 Sep 2015,Dividend - Rs. - 1.5000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
513377,MMTC,MMTC LTD.,16 Sep 2015,Final Dividend - Rs. - 0.2500,-,19 Sep 2015,29 Sep 2015,11 Sep 2015,16 Sep 2015,-
524709,NACLIND,NACL Industries Ltd,16 Sep 2015,Final Dividend - Rs. - 0.1000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
533106,OIL,OIL INDIA LTD.,16 Sep 2015,Final Dividend - Rs. - 10.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD.,16 Sep 2015,Dividend - Rs. - 1.5000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
514087,PBMPOLY,PBM POLYTEX LTD.-$,16 Sep 2015,Dividend - Rs. - 6.0000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
533344,PFS,PTC INDIA FINANCIAL SERVICES LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
524051,POLYPLEX,POLYPLEX CORPORATION LTD.,16 Sep 2015,Dividend - Rs. - 2.5000,-,19 Sep 2015,28 Sep 2015,11 Sep 2015,16 Sep 2015,-
530589,PRIMAPLA,PRIMA PLASTICS LTD.,16 Sep 2015,Dividend - Rs. - 1.5000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
532524,PTC,PTC INDIA LTD.,16 Sep 2015,Dividend - Rs. - 2.2000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
523523,RAINBOWPAP,RAINBOW PAPERS LTD.-$,16 Sep 2015,Dividend - Rs. - 0.2000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
500360,RAPICUT,RAPICUT CARBIDES LTD.,16 Sep 2015,Dividend - Rs. - 1.2000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
500111,RELCAPITAL,RELIANCE CAPITAL LTD.,16 Sep 2015,Dividend - Rs. - 9.0000,-,19 Sep 2015,30 Sep 2015,11 Sep 2015,16 Sep 2015,-
503162,RELCHEM,RELIANCE CHEMOTEX INDUSTRIES LTD.-$,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
500390,RELINFRA,RELIANCE INFRASTRUCTURE LTD.,16 Sep 2015,Dividend - Rs. - 8.0000,-,19 Sep 2015,30 Sep 2015,11 Sep 2015,16 Sep 2015,-
531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED PRODUCTS LTD.-$,16 Sep 2015,Final Dividend - Rs. - 1.0000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
531822,RODIUM,Rodium Realty Limited,16 Sep 2015,Dividend - Rs. - 0.8000,-,20 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
500350,RSWM,RSWM LTD.,16 Sep 2015,Dividend - Rs. - 10.0000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
503169,RUBYMILLS,RUBY MILLS LTD.,16 Sep 2015,Dividend - Rs. - 2.5000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
509020,RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,16 Sep 2015,Dividend - Rs. - 0.0600,-,21 Sep 2015,23 Sep 2015,11 Sep 2015,18 Sep 2015,-
532785,RUCHIRA,RUCHIRA PAPERS LTD.,16 Sep 2015,Final Dividend - Rs. - 1.3000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
500368,RUCHISOYA,RUCHI SOYA INDUSTRIES LTD.,16 Sep 2015,Dividend - Rs. - 0.1600,-,21 Sep 2015,23 Sep 2015,11 Sep 2015,18 Sep 2015,-
530943,SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,16 Sep 2015,Dividend - Rs. - 0.6000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS LTD.-$,16 Sep 2015,Dividend - Rs. - 2.0000,-,19 Sep 2015,27 Sep 2015,11 Sep 2015,16 Sep 2015,-
508996,SATRAPROP,SATRA PROPERTIES (INDIA) LTD.,16 Sep 2015,Final Dividend - Rs. - 0.1000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
507514,SDBL,SOM DISTILLERIES & BREWERIES LTD.,16 Sep 2015,Dividend - Rs. - 1.5000,-,21 Sep 2015,30 Sep 2015,11 Sep 2015,18 Sep 2015,-
505075,SETCO,SETCO AUTOMOTIVE LTD.,16 Sep 2015,Final Dividend - Rs. - 1.5000,-,21 Sep 2015,28 Sep 2015,-,-,-
531431,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,16 Sep 2015,Dividend - Rs. - 2.0000,-,19 Sep 2015,26 Sep 2015,16 Sep 2015,16 Sep 2015,-
513709,SHILGRAV,SHILP GRAVURES LTD.-$,16 Sep 2015,Dividend - Rs. - 1.2000,-,19 Sep 2015,23 Sep 2015,11 Sep 2015,16 Sep 2015,-
530549,SHILPAMED,SHILPA MEDICARE LTD.,16 Sep 2015,Dividend - Rs. - 1.1000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
513349,SHRPREC,AJMERA REALTY & INFRA INDIA LTD.,16 Sep 2015,Dividend - Rs. - 1.7000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
508905,SMIFS,SMIFS CAPITAL MARKETS LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
526161,SPENTA,SPENTA INTERNATIONAL LTD.,16 Sep 2015,Final Dividend - Rs. - 1.1000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
523842,SUPERTAN,Super Tannery Limited,16 Sep 2015,Dividend - Rs. - 0.0500,-,20 Sep 2015,30 Sep 2015,11 Sep 2015,16 Sep 2015,-
500405,SUPPETRO,SUPREME PETROCHEM LTD.,16 Sep 2015,Dividend - Rs. - 1.5000,-,21 Sep 2015,23 Sep 2015,11 Sep 2015,18 Sep 2015,-
512257,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,16 Sep 2015,Dividend - Rs. - 0.2000,-,19 Sep 2015,28 Sep 2015,11 Sep 2015,16 Sep 2015,-
510245,SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.,16 Sep 2015,Dividend - Rs. - 0.0700,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
524470,SYNCOMF,SYNCOM FORMULATIONS (INDIA) LTD.-$,16 Sep 2015,Dividend - Rs. - 0.0200,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
519483,TAIIND,TAI INDUSTRIES LTD.-$,16 Sep 2015,Dividend - Rs. - 0.7000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,26 Oct 2015
533982,TERASOFT,TERA SOFTWARE LTD.,16 Sep 2015,Dividend - Rs. - 0.8000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
531373,THEBYKE,THE BYKE HOSPITALITY LTD.,16 Sep 2015,Final Dividend - Rs. - 1.0000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
522294,TIGLOB,T & I GLOBAL LTD.,16 Sep 2015,Dividend - Rs. - 0.5000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
532856,TIMETECHNO,TIME TECHNOPLAST LTD.,16 Sep 2015,Final Dividend - Rs. - 0.5000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
526582,TPLPLAST,TPL PLASTECH LTD.,16 Sep 2015,Final Dividend - Rs. - 2.0000,-,21 Sep 2015,26 Sep 2015,11 Sep 2015,18 Sep 2015,-
533540,TREEHOUSE,TREE HOUSE EDUCATION & ACCESSORIES LTD.,16 Sep 2015,Final Dividend - Rs. - 2.0000,-,19 Sep 2015,25 Sep 2015,11 Sep 2015,16 Sep 2015,-
532966,TWL,TITAGARH WAGONS LTD.,16 Sep 2015,Dividend - Rs. - 0.8000,-,19 Sep 2015,24 Sep 2015,11 Sep 2015,16 Sep 2015,-
500231,UMANGDAIR,UMANG DAIRIES LTD.,16 Sep 2015,Dividend - Rs. - 1.0000,-,21 Sep 2015,29 Sep 2015,11 Sep 2015,18 Sep 2015,-
532765,USHERAGRO,USHER AGRO LTD.,16 Sep 2015,Dividend - Rs. - 0.5000,-,21 Sep 2015,28 Sep 2015,11 Sep 2015,18 Sep 2015,-
532613,VIPCLOTHNG,VIP Clothing Ltd,16 Sep 2015,Dividend - Rs. - 0.3000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
512587,ZODJRDMKJ,ZODIAC-JRD-MKJ LTD.,16 Sep 2015,Dividend - Rs. - 0.5000,-,19 Sep 2015,26 Sep 2015,11 Sep 2015,16 Sep 2015,-
533265, GALLISPAT,GALLANTT ISPAT LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
526397,ALPHAGEO,ALPHAGEO (INDIA) LTD.-$,18 Sep 2015,Dividend - Rs. - 2.0000,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
532828,AMDIND,AMD INDUSTRIES LTD.,18 Sep 2015,Dividend - Rs. - 0.9000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
532212,ARCHIES,ARCHIES LTD.,18 Sep 2015,Final Dividend - Rs. - 0.3000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
531179,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,18 Sep 2015,Dividend - Rs. - 1.2000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
524594,ASHOKALC,ASHOK ALCO-CHEM LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,25 Sep 2015,14 Sep 2015,21 Sep 2015,-
532759,ATLANTA,ATLANTA LTD.,18 Sep 2015,Dividend - Rs. - 0.3000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
524598,AUDICH,AKSHARCHEM (INDIA) LTD.-$,18 Sep 2015,Final Dividend - Rs. - 3.5000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
532674,BASML,BANNARI AMMAN SPINNING MILLS LTD.,18 Sep 2015,Dividend - Rs. - 1.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
524828,BDH,BDH INDUSTRIES LTD.,18 Sep 2015,Special Dividend - Rs. - 0.3000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
524828,BDH,BDH INDUSTRIES LTD.,18 Sep 2015,Dividend - Rs. - 1.4000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
539018,BEEKAY,Beekay Steel Industries Ltd,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
531900,CCLINTER,CCL INTERNATIONAL LTD.,18 Sep 2015,Dividend - Rs. - 0.0500,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
538734,CEINSYSTECH,Ceinsys Tech Ltd,18 Sep 2015,Dividend - Rs. - 0.7500,-,22 Sep 2015,30 Sep 2015,-,-,-
531489,CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.,18 Sep 2015,Dividend - Rs. - 0.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
531216,COMFINTE,COMFORT INTECH LTD.-$,18 Sep 2015,Dividend - Rs. - 0.0200,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
532339,COMPUSOFT,COMPUCOM SOFTWARE LTD.-$,18 Sep 2015,Dividend - Rs. - 0.1000,-,22 Sep 2015,24 Sep 2015,14 Sep 2015,21 Sep 2015,-
531306,DHPIND,DHP INDIA LTD.,18 Sep 2015,Dividend - Rs. - 1.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
530077,FRSHTRP,FRESHTROP FRUITS LTD.,18 Sep 2015,Final Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
506109,GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,18 Sep 2015,Dividend - Rs. - 0.1250,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
505576,GOLCRSFI,Goldcrest Corporation Limited,18 Sep 2015,Final Dividend - Rs. - 1.2500,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
526729,GOLDIAM,GOLDIAM INTERNATIONAL LTD.,18 Sep 2015,Final Dividend - Rs. - 1.5000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
523676,GOLKUNDIA,GOLKUNDA DIAMONDS & JEWELLERY LTD.,18 Sep 2015,Dividend - Rs. - 0.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
530709,GOWRALE,GOWRA LEASING & FINANCE LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
507960,GUJHOTE,GUJARAT HOTELS LTD.,18 Sep 2015,Dividend - Rs. - 3.5000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
590018,HISARMET,HISAR METAL INDUSTRIES LTD.-$,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
532822,IDEA,IDEA CELLULAR LTD.,18 Sep 2015,Final Dividend - Rs. - 0.6000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
533676,INDOTHAI,INDO THAI SECURITIES LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,25 Sep 2015,14 Sep 2015,21 Sep 2015,-
509709,INTLCONV,INTERNATIONAL CONVEYORS LTD.,18 Sep 2015,Dividend - Rs. - 0.2500,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
500227,JINDALPOLY,JINDAL POLY FILMS LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
506530,KEMP,KEMP & COMPANY LTD.,18 Sep 2015,Final Dividend - Rs. - 1.0000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
500239,KGDENIM,KG DENIM LTD.,18 Sep 2015,Dividend - Rs. - 0.7500,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
526263,MOLDTEK,MOLD-TEK TECHNOLOGIES LTD.,18 Sep 2015,Final Dividend - Rs. - 1.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
533080,MOLDTKPAC,Mold-Tek Packaging Limited,18 Sep 2015,Final Dividend - Rs. - 2.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
532234,NATIONALUM,NATIONAL ALUMINIUM CO.LTD.,18 Sep 2015,Final Dividend - Rs. - 0.5000,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
526616,NATPLAS,NATIONAL PLASTIC INDUSTRIES LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
530897,NGIND,N.G.INDUSTRIES LTD.-$,18 Sep 2015,Dividend - Rs. - 3.5000,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
524136,PCCOSMA,PEE CEE COSMA SOPE LTD.,18 Sep 2015,Dividend - Rs. - 1.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
513519,PITTILAM,PITTI LAMINATIONS LTD.-$,18 Sep 2015,Final Dividend - Rs. - 0.6250,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
539150,PNCINFRA,PNC Infratech Ltd,18 Sep 2015,Dividend - Rs. - 1.5000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
531768,POLYMED,POLY MEDICURE LTD.,18 Sep 2015,Dividend - Rs. - 2.5000,-,22 Sep 2015,28 Sep 2015,15 Sep 2015,21 Sep 2015,-
532934,PPAP,PPAP Automotive Limited,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,25 Sep 2015,14 Sep 2015,21 Sep 2015,-
532689,PVR,PVR LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
531412,RADIXIND,Radix Industries (India) Limited,18 Sep 2015,Final Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
532826,RAJTV,RAJ TELEVISION NETWORK LTD.,18 Sep 2015,Final Dividend - Rs. - 0.5000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS LTD.-$,18 Sep 2015,Dividend - Rs. - 3.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
500367,RUBFILA,RUBFILA INTERNATIONAL LTD.,18 Sep 2015,Dividend - Rs. - 0.7500,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
511066,SAKTHIFIN,SAKTHI FINANCE LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
538795,SAPPL,Shree Ajit Pulp And Paper Ltd,18 Sep 2015,Dividend - Rs. - 0.5000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,-
512634,SAVERA,SAVERA INDUSTRIES LTD.,18 Sep 2015,Dividend - Rs. - 1.2000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
511108,SHIVTEX,SHIVA TEXYARN LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
539255,STARDELTA,Star Delta Transformers Ltd,18 Sep 2015,Final Dividend - Rs. - 0.5000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
505400,TEXMACO,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,18 Sep 2015,Dividend - Rs. - 0.1500,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
533326,TEXRAIL,TEXMACO RAIL & ENGINEERING LTD.,18 Sep 2015,Dividend - Rs. - 0.2500,-,22 Sep 2015,28 Sep 2015,14 Sep 2015,21 Sep 2015,-
524576,VIVIDIND,VIVID GLOBAL INDUSTRIES LTD.,18 Sep 2015,Dividend - Rs. - 5.0000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
501391,WHBRADY,W.H.BRADY & CO.LTD.,18 Sep 2015,Dividend - Rs. - 1.0000,-,22 Sep 2015,25 Sep 2015,14 Sep 2015,21 Sep 2015,-
523054,ZBINTXPP,BINAYAK TEX PROCESSORS LTD.,18 Sep 2015,Dividend - Rs. - 2.0000,-,22 Sep 2015,30 Sep 2015,14 Sep 2015,21 Sep 2015,-
533339,ZENTEC,ZEN TECHNOLOGIES LTD.,18 Sep 2015,Dividend - Rs. - 0.3500,-,22 Sep 2015,26 Sep 2015,14 Sep 2015,21 Sep 2015,-
531404,ZICOM,ZICOM ELECTRONIC SECURITY SYSTEMS LTD.-$,18 Sep 2015,Dividend - Rs. - 1.2000,-,22 Sep 2015,29 Sep 2015,14 Sep 2015,21 Sep 2015,20 Oct 2015
