sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
910,"Cosmo Films Ltd.,",INE757A01017,COSMOFILMS,COSMOFILMS,750,Small Cap
911,"Elecon Engineering Co.Ltd.,",INE205B01023,ELECON,ELECON,750,Small Cap
912,"Pennar Industries Ltd.,",INE932A01024,PENIND,PENIND,748,Small Cap
913,Nandan Denim Limited,INE875G01030,NANDAN,NDL,746,Small Cap
914,"Century Enka Ltd.,",INE485A01015,CENTENKA,CENTENKA,746,Small Cap
915,Reliance Industrial Infrastructure,INE046A01015,RELIANCEINF,RIIL,740,Small Cap
916,Peninsula Land Limited,INE138A01028,PENINLAND,PENINLAND,735,Small Cap
917,The Hi-Tech Gears Limited,INE127B01011,HITECHGEAR,HITECHGEAR,734,Small Cap
918,"Gujarat Borosil Limited.,",INE059C01022,GUJBOROS,,732,Small Cap
919,Porsche Capital Market Limited,INE939Q01017,,,731,Small Cap
920,Shiva Texyarn Ltd.,INE705C01020,SHIVTEX,SHIVATEX,729,Small Cap
921,HPC Biosciences Limited,INE507O01025,HPCBL,,729,Small Cap
922,INDIA MOTOR PARTS & ACCESSORIES LTD,INE547E01014,IMPAL,IMPAL,729,Small Cap
923,Oswal Greentech Limited,INE143A01010,BINDALAGRO,BINDALAGRO,727,Small Cap
924,Walchandnagar Industries Ltd,INE711A01022,WALCHANNAG,WALCHANNAG,727,Small Cap
925,Pokarna Ltd.,INE637C01025,POKARNA,POKARNA,724,Small Cap
926,Repro India Ltd.,INE461B01014,REPRO,REPRO,720,Small Cap
927,Arihant Superstructures Limited,INE643K01018,ASL,ARIHANTSUP,719,Small Cap
928,Shree Pushkar Chemicals & Fertilisers Limited,INE712K01011,SHREEPUSHK,SHREEPUSHK,719,Small Cap
929,Ganesha Ecosphere Limited,INE845D01014,GANECOS,GANECOS,715,Small Cap
930,Pine Animation Limited,INE452N01026,FOURKANIM,,709,Small Cap
931,Bhartiya International Ltd.,INE828A01016,BIL,BIL,708,Small Cap
932,Punj LLoyd Ltd,INE701B01021,PUNJLLOYD,PUNJLLOYD,708,Small Cap
933,"Ultramarine & Pigments Ltd.,",INE405A01021,ULTRAMAR,,708,Small Cap
934,The Byke Hospitality    Ltd,INE319B01014,THEBYKE,BYKE,707,Small Cap
935,Texmaco Infrastructure & Holdings Ltd,INE435C01024,TEXMACO,TEXINFRA,706,Small Cap
936,Sandesh Ltd.,INE583B01015,SANDESH,SANDESH,703,Small Cap
937,G N A Axles Limited,INE934S01014,GNA,GNA,695,Small Cap
938,TD Power Systems Ltd,INE419M01019,TDPOWERSYS,TDPOWERSYS,692,Small Cap
939,Alicon Castalloy Limited,INE062D01024,ALICON,ALICON,692,Small Cap
940,Usha Martin Ltd.,INE228A01035,USHAMART,USHAMART,692,Small Cap
941,Future Market Networks Limited,INE360L01017,FMNL,FMNL,686,Small Cap
942,Nelcast Limited,INE189I01024,NELCAST,NELCAST,685,Small Cap
943,Cigniti Technologies Ltd,INE675C01017,CIGNITI,CIGNITITEC,684,Small Cap
944,"Vadilal Industries Ltd.,",INE694D01016,VADILALIND,VADILALIND,684,Small Cap
945,PDS MULTINATIONAL FASHIONS LIMITED,INE111Q01013,PDSMFL,PDSMFL,680,Small Cap
946,"Yuken India Ltd.,",INE384C01016,YUKEN,,679,Small Cap
947,Xchanging Solutions Limited,INE692G01013,XCHANGING,XCHANGING,677,Small Cap
948,Kridhan Infra Limited,INE524L01026,KRIINFRA,KRIDHANINF,676,Small Cap
949,Southern Petrochemical Industries Corporation Limited,INE147A01011,SPIC,SPIC,676,Small Cap
950,Nectar Lifesciences Limited,INE023H01027,NECLIFE,NECLIFE,674,Small Cap
951,SKIL Infrastructure Limited,INE429F01012,SKIL,SKIL,673,Small Cap
952,Medicamen Biotech Ltd.,INE646B01010,MEDICAME,,671,Small Cap
953,"Oriental Hotels Ltd.,",INE750A01020,ORIENTHOT,ORIENTHOT,669,Small Cap
954,NACL Industries Limited,INE295D01020,NACLIND,NACLIND,668,Small Cap
955,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,INE472C01027,SHRISTI,,666,Small Cap
956,Vikas EcoTech Limited,INE806A01020,VIKASECO,VIKASECO,666,Small Cap
957,Orient Green Power Company Limited,INE999K01014,GREENPOWER,GREENPOWER,664,Small Cap
958,Uttam Sugar Mills Ltd,INE786F01031,UTTAMSUGAR,UTTAMSUGAR,662,Small Cap
959,Atlas Jewellery India Limited,INE022N01019,AJIL,,660,Small Cap
960,Amtek Auto Ltd,INE130C01021,AMTEKAUTO,AMTEKAUTO,659,Small Cap
961,Datamatics Global Services Limited,INE365B01017,DATAMATICS,DATAMATICS,658,Small Cap
962,"Goodricke Group Ltd.,",INE300A01016,GOODRICKE,,658,Small Cap
963,Sunstar Realty Development Limited,INE338O01025,SRDL,,657,Small Cap
964,Nath Biogene India Ltd.,INE448G01010,NATHBIOGEN,NATHBIOGEN,657,Small Cap
965,Plastiblends India Ltd.,INE083C01022,PLASTIBLEN,PLASTIBLEN,654,Small Cap
966,"Bharat Bijlee Ltd.,",INE464A01028,BBL,BBL,654,Small Cap
967,Everest Industries Ltd.,INE295A01018,EVERESTIND,EVERESTIND,653,Small Cap
968,Stovec Industries Ltd.,INE755D01015,STOVAC,,651,Small Cap
969,AVT Natural Products Ltd.,INE488D01021,AVTNPL,AVTNPL,650,Small Cap
970,RPG Life Sciences Limited,INE105J01010,RPGLIFE,RPGLIFE,649,Small Cap
971,Gufic BioSciences Ltd.,INE742B01025,GUFICBIO,GUFICBIO,648,Small Cap
972,Arrow Greentech Limited,INE570D01018,ARROWGREEN,ARROWGREEN,647,Small Cap
973,Uniphos Enterprises Limited.,INE037A01022,UNIPHOS,UNIENTER,644,Small Cap
974,IST Limited,INE684B01011,ISTLTD,,643,Small Cap
975,Ganesh Housing Corporation Ltd.,INE460C01014,GANESHHOUC,GANESHHOUC,643,Small Cap
976,Dwitiya Trading Limited,INE222P01028, DWITIYA,,643,Small Cap
977,Multibase India Ltd,INE678F01014,MULTIBASE,,641,Small Cap
978,Control Print (India) Ltd.,INE663B01015,CONTROLP,CONTROLPR,639,Small Cap
979,Steel Exchange India Ltd.,INE503B01013,STEELXIND,STEELXIND,638,Small Cap
980,MONNET ISPAT & ENERGY LIMITED,INE743C01013,MONNET,MONNETISPA,635,Small Cap
981,"Elpro International Ltd.,",INE579B01039,ELPROINTL,,632,Small Cap
982,Videocon Industries Ltd.,INE703A01011,VIDEOIND,VIDEOIND,630,Small Cap
983,"Excell Industries Ltd.,",INE369A01029,EXCELINDUS,EXCELINDUS,630,Small Cap
984,Ador Welding Ltd.,INE045A01017,ADORWELD,ADORWELD,626,Small Cap
985,Max Ventures and Industries Limited,INE154U01015,MAXVIL,MAXVIL,626,Small Cap
986,OnMobile Global Ltd.,INE809I01019,ONMOBILE,ONMOBILE,625,Small Cap
987,Gloster Ltd.,INE652C01016,GLOSTER,,623,Small Cap
988,"Manali Petrochemicals Ltd.,",INE201A01024,MANALIPE,MANALIPETC,621,Small Cap
989,Effingo Textile & Trading Limited,INE907N01029,EFFTXT,,620,Small Cap
990,OM Metals Infraprojects Ltd,INE239D01028,OMMETALS,OMMETALS,619,Small Cap
991,Vascon Engineers Limited,INE893I01013,VASCONEQ,VASCONEQ,617,Small Cap
992,HARITA SEATING SYSTEMS LTD,INE939D01015,HARITASEAT,HARITASEAT,616,Small Cap
993,Zen Technologies Ltd.,INE251B01027,ZENTEC,ZENTEC,616,Small Cap
994,Rane (Madras)  Ltd.,INE050H01012,RML,RML,615,Small Cap
995,"TTK Healthcare Ltd.,",INE910C01018,TTKHEALTH,TTKHLTCARE,612,Small Cap
996,Mirc Electronics Ltd,INE831A01028,MIRCELECTR,MIRCELECTR,612,Small Cap
997,"Transpek Industry Ltd.,",INE687A01016,TRANSPEK,,611,Small Cap
998,Speciality Restaurants Limited,INE247M01014,SPECIALITY,SPECIALITY,610,Small Cap
999,RPP INFRA PROJECTS LIMITED,INE324L01013,RPPINFRA,RPPINFRA,607,Small Cap
1000,Anjani Portland Cement Ltd.,INE071F01012,APCL,APCL,607,Small Cap
