sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
830,AVT NATURAL PRODUCTS LTD.,INE488D01021,AVTNPL,AVTNPL,515,Small Cap
831,JUMP NETWORKS LIMITED,INE974C01022,JUMPNET,,513,Small Cap
832,PNB GILTS LTD,INE859A01011,PNBGILTS,PNBGILTS,509,Small Cap
833,LAKSHMI VILAS BANK LTD,INE694C01018,LAKSHVILAS,LAKSHVILAS,508,Small Cap
834,"YUKEN INDIA LTD.,",INE384C01016,YUKEN,,507,Small Cap
835,ADF FOODS LIMITED.,INE982B01019,ADFFOODS,ADFFOODS,507,Small Cap
836,GANESHA ECOSPHERE LIMITED,INE845D01014,GANECOS,GANECOS,504,Small Cap
837,XCHANGING SOLUTIONS LIMITED,INE692G01013,XCHANGING,XCHANGING,502,Small Cap
838,EMAMI PAPER MILLS LTD.,INE830C01026,EMAMIPAP,EMAMIPAP,501,Small Cap
839,KESORAM INDUSTRIES LTD,INE087A01019,KESORAMIND,KESORAMIND,498,Small Cap
840,BLS INTERNATIONAL SERVICES LTD,INE153T01027,BLS,BLS,497,Small Cap
841,ATLAS JEWELLERY INDIA LIMITED,INE022N01019,AJIL,,496,Small Cap
842,ZEE LEARN LIMITED,INE565L01011,ZEELEARN,ZEELEARN,496,Small Cap
843,TEJAS NETWORKS LIMITED,INE010J01012,TEJASNET,TEJASNET,495,Small Cap
844,TRIVENI ENTERPRISES LIMITED,INE916P01025,TRIVENIENT,,492,Small Cap
845,"ULTRAMARINE & PIGMENTS LTD.,",INE405A01021,ULTRAMAR,,487,Small Cap
846,DWARIKESH SUGAR INDUSTRIES LTD.,INE366A01041,DWARKESH,DWARKESH,487,Small Cap
847,LIFELINE DRUGS & PHARMA LTD,INE776N01028,LIFELINE,,487,Small Cap
848,NACL INDUSTRIES LIMITED,INE295D01020,NACLIND,NACLIND,483,Small Cap
849,GUFIC BIOSCIENCES LTD.,INE742B01025,GUFICBIO,GUFICBIO,482,Small Cap
850,TEXMACO INFRASTRUCTURE & HOLDINGS LTD,INE435C01024,TEXINFRA,TEXINFRA,481,Small Cap
851,GTL INFRASTRUCTURE LIMITED,INE221H01019,GTLINFRA,GTLINFRA,481,Small Cap
852,BHAGERIA INDUSTRIES LIMITED,INE354C01027,BHAGIL,BHAGERIA,478,Small Cap
853,"WENDT (INDIA) LTD.,",INE274C01019,WENDT,WENDT,478,Small Cap
854,ARMAN FINANCIAL SERVICES LIMITED,INE109C01017,ARMANFIN,ARMANFIN,475,Small Cap
855,RELIANCE INDUSTRIAL INFRASTRUCTURE,INE046A01015,RIIL,RIIL,475,Small Cap
856,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,INE067A01029,CGPOWER,CGPOWER,475,Small Cap
857,FIEM INDUSTRIES LIMITED,INE737H01014,FIEMIND,FIEMIND,474,Small Cap
858,RAJAPALAYAM MILLS LIMITED,INE296E01026,RAJPALAYAM,,474,Small Cap
859,APTECH LTD.,INE266F01018,APTECHT,APTECHT,472,Small Cap
860,MEP INFRASTRUCTURE DEVELOPERS LIMITED,INE776I01010,MEP,MEP,472,Small Cap
861,MAHANIVESH (INDIA) LTD.,INE641D01017,MAHAN,,469,Small Cap
862,NEULAND LABORATORIES LIMITED.,INE794A01010,NEULANDLAB,NEULANDLAB,467,Small Cap
863,GREENPANEL INDUSTRIES LIMITED,INE08ZM01014,GREENPANEL,GREENPANEL,466,Small Cap
864,WATERBASE LIMITED,INE054C01015,WATERBASE,,460,Small Cap
865,EVEREADY INDUSTRIES INDIA LTD.,INE128A01029,EVEREADY,EVEREADY,458,Small Cap
866,"DYNAMATIC TECHNOLOGIES LTD.,",INE221B01012,DYNAMATECH,DYNAMATECH,455,Small Cap
867,HARYANA FINANCIAL CORPORATION LTD.,NA          ,HARAFIN,,455,Small Cap
868,"INDO RAMA SYNTHETICS (INDIA) LTD.,",INE156A01020,INDORAMA,INDORAMA,454,Small Cap
869,"VADILAL INDUSTRIES LTD.,",INE694D01016,VADILALIND,VADILALIND,453,Small Cap
870,APOLLO PIPES LIMITED,INE126J01016,APOLLOPIPES,APOLLOPIPE,452,Small Cap
871,TITAGARH WAGONS LTD,INE615H01020,TWL,TWL,448,Small Cap
872,IG PETROCHEMICALS LTD,INE204A01010,IGPL,IGPL,447,Small Cap
873,INDIAN METALS & FERRO ALLOYS LIMITED,INE919H01018,IMFA,IMFA,446,Small Cap
874,IFGL REFRACTORIES LIMITED,INE133Y01011,IFGLEXPOR,IFGLEXPOR,445,Small Cap
875,NELCO LTD,INE045B01015,NELCO,NELCO,444,Small Cap
876,RICO AUTO INDUSTRIES LTD.,INE209B01025,RICOAUTO,RICOAUTO,444,Small Cap
877,WPIL LTD,INE765D01014,WPIL,,444,Small Cap
878,TRESCON LIMITED,INE088D01011,TRESCON,,443,Small Cap
879,G N A AXLES LIMITED,INE934S01014,GNA,GNA,441,Small Cap
880,EBIXCASH WORLD MONEY INDIA LIMITED,INE726L01019,EBIXFOREX,EBIXFOREX,439,Small Cap
881,"UNITECH LTD.,",INE694A01020,UNITECH,UNITECH,438,Small Cap
882,GARWARE POLYESTERS LTD,INE291A01017,GARWARPOLY,,437,Small Cap
883,ORIENT PAPER & INDUSTRIES LTD.,INE592A01026,ORIENTPPR,ORIENTPPR,437,Small Cap
884,SHARDA MOTOR INDUSTRIES LTD,INE597I01010,SHARDA,SHARDAMOTR,435,Small Cap
885,MORGANITE CRUCIBLE (INDIA) LIMITED,INE599F01012,MORGANITE,,433,Small Cap
886,SVP GLOBAL VENTURES LIMITED,INE308E01011,SVPGLOB,,433,Small Cap
887,THANGAMAYIL JEWELLERY LIMITED,INE085J01014,THANGAMAYL,THANGAMAYL,430,Small Cap
888,CHEVIOT CO.LTD.,INE974B01016,CHEVIOT,,430,Small Cap
889,"SHREE DIGVIJAY CEMENT CO. LTD.,",INE232A01011,SHREDIGCEM,SHREDIGCEM,430,Small Cap
890,PLASTIBLENDS INDIA LTD.,INE083C01022,PLASTIBLEN,PLASTIBLEN,423,Small Cap
891,RPG LIFE SCIENCES LIMITED,INE105J01010,RPGLIFE,RPGLIFE,422,Small Cap
892,JAIPRAKASH ASSOCIATES LIMITED,INE455F01025,JPASSOCIAT,JPASSOCIAT,422,Small Cap
893,5PAISA CAPITAL LIMITED,INE618L01018,5PAISA,5PAISA,422,Small Cap
894,PRICOL LIMITED,INE726V01018,PRICOLLTD,PRICOLLTD,422,Small Cap
895,ATUL AUTO LIMITED,INE951D01028,ATULAUTO,ATULAUTO,422,Small Cap
896,MEDIA MATRIX WORLDWIDE LTD.,INE200D01020,MMWL,,418,Small Cap
897,SUTLEJ TEXTILES & INDUSTRIES LIMITED,INE645H01027,SUTLEJTEX,SUTLEJTEX,418,Small Cap
898,THE ANUP ENGINEERING LTD,INE294Z01018,ANUP,ANUP,418,Small Cap
899,CANTABIL RETAIL INDIA LIMITED,INE068L01016,CANTABIL,CANTABIL,417,Small Cap
900,"DEWAN HOUSING FINANCE CORPN. LTD.,",INE202B01012,DHFL,DHFL,416,Small Cap
901,BEEKAY STEEL INDUSTRIES LTD.,INE213D01015,BEEKAY,,415,Small Cap
902,"UNIVERSAL CABLES LTD.,",INE279A01012,UNIVCABLES,UNIVCABLES,414,Small Cap
903,HPC BIOSCIENCES LIMITED,INE507O01025,HPCBL,,414,Small Cap
904,"ORIENTAL HOTELS LTD.,",INE750A01020,ORIENTHOT,ORIENTHOT,414,Small Cap
905,STOVEC INDUSTRIES LTD.,INE755D01015,STOVACQ,,414,Small Cap
906,SAINT-GOBAIN SEKURIT INDIA LTD.,INE068B01017,SAINTGOBAIN,,413,Small Cap
907,VOITH PAPER FABRICS INDIA LTD,INE285C01015,VOITHPAPR,,412,Small Cap
908,MANORAMA INDUSTRIES LIMITED,INE00VM01010,MANORAMA,,410,Small Cap
909,KSE LTD.,INE953E01014,KSE,,410,Small Cap
910,AMBIKA COTTON MILLS LTD.,INE540G01014,AMBIKCO,AMBIKCO,409,Small Cap
911,"BHARAT BIJLEE LTD.,",INE464A01028,BBL,BBL,408,Small Cap
912,HINDUSTAN MEDIA VENTURES LIMITED,INE871K01015,HMVL,HMVL,404,Small Cap
913,MONTE CARLO FASHIONS LIMITED,INE950M01013,MONTECARLO,MONTECARLO,401,Small Cap
914,BHARAT ROAD NETWORK LIMITED,INE727S01012,BRNL,BRNL,400,Small Cap
915,MISHTANN FOODS LIMITED,INE094S01041,MISHTANN ,,399,Small Cap
916,SANDESH LTD.,INE583B01015,SANDESH,SANDESH,397,Small Cap
917,WIM PLAST LTD.,INE015B01018,WIMPLAST,,397,Small Cap
918,AVADH SUGAR & ENERGY LIMITED,INE349W01017,AVADHSUGAR,AVADHSUGAR,396,Small Cap
919,MUNJAL AUTO INDUSTRIES LTD.,INE672B01032,MUNJALAU,MUNJALAU,393,Small Cap
920,TOURISM FINANCE CORPN. OF INDIA LTD,INE305A01015,TFCILTD,TFCILTD,393,Small Cap
921,UNIPHOS ENTERPRISES LIMITED.,INE037A01022,UNIPHOS,UNIENTER,391,Small Cap
922,RANE BRAKE LINING LIMITED,INE244J01017,RBL,RBL,391,Small Cap
923,CENTUM ELECTRONICS LTD,INE320B01020,CENTUM,CENTUM,390,Small Cap
924,SHALIMAR PAINTS LTD.,INE849C01026,SHALPAINTS,SHALPAINTS,390,Small Cap
925,"ANUH PHARMA LTD.,",INE489G01022,ANUHPHR,,387,Small Cap
926,ZOTA HEALTH CARE LTD.,INE358U01012,,ZOTA,387,Small Cap
927,ALICON CASTALLOY LIMITED,INE062D01024,ALICON,ALICON,387,Small Cap
928,"MUNJAL SHOWA LTD.,",INE577A01027,MUNJALSHOW,MUNJALSHOW,386,Small Cap
929,"JAY BHARAT MARUTI LTD.,",INE571B01028,JAYBARMARU,JAYBARMARU,384,Small Cap
930,N. B. I. INDUSTRIAL FINANCE COMPANY LTD.,INE365I01020,,NBIFIN,384,Small Cap
931,SUMMIT SECURITIES LTD.,INE519C01017,SUMMITSEC,SUMMITSEC,382,Small Cap
932,ENKEI WHEELS (INDIA) LIMITED,INE130L01014,ENKEIWHEL,,382,Small Cap
933,NEWTIME INFRASTRUCTURE LIMITED,INE997D01021,NEWINFRA,,377,Small Cap
934,"EMPIRE INDUSTRIES LTD.,",INE515H01014,EMPIND,,376,Small Cap
935,EAST INDIA SECURITIES LIMITED,INE482Z01019,EIS,,375,Small Cap
936,MANGALORE CHEMICALS & FERTILISERS L,INE558B01017,MANGCHEFER,MANGCHEFER,374,Small Cap
937,INDRAPRASTHA MEDICAL CORPORATION LT,INE681B01017,INDRAMEDCO,INDRAMEDCO,374,Small Cap
938,"MAC CHARLES (INDIA) LTD.,",INE435D01014,MCCHRLS-B,,373,Small Cap
939,NAVKAR CORPORATION LIMITED,INE278M01019,NAVKARCORP,NAVKARCORP,373,Small Cap
940,ZUARI AGRO CHEMICALS LIMITED,INE840M01016,ZUARI,ZUARI,372,Small Cap
941,NELCAST LIMITED,INE189I01024,NELCAST,NELCAST,370,Small Cap
942,CONTROL PRINT (INDIA) LTD.,INE663B01015,CONTROLPR,CONTROLPR,369,Small Cap
943,KUANTUM PAPERS LIMITED,INE529I01013,KUANTUM,KUANTUM,368,Small Cap
944,SAYAJI HOTEL LTD,INE318C01014,SAYAJIHOTL,,365,Small Cap
945,VARDHMAN HOLDINGS LIMITED,INE701A01023,VHL,VHL,362,Small Cap
946,ADOR WELDING LTD.,INE045A01017,ADORWELD,ADORWELD,362,Small Cap
947,TD POWER SYSTEMS LTD,INE419M01019,TDPOWERSYS,TDPOWERSYS,360,Small Cap
948,RAMCO SYSTEMS LTD,INE246B01019,RAMCOSYS,RAMCOSYS,359,Small Cap
949,ASSOCIATED ALCOHOLS & BREWERIES LTD,INE073G01016,ASALCBR,ASALCBR,359,Small Cap
950,63 MOONS TECHNOLOGIES LIMITED,INE111B01023,63MOONS,63MOONS,357,Small Cap
951,SHIVALIK RASAYAN LTD.,INE788J01021,SHIVALIK,,357,Small Cap
952,ZEN TECHNOLOGIES LTD.,INE251B01027,ZENTEC,ZENTEC,357,Small Cap
953,"DECCAN CEMENTS LTD.,",INE583C01021,DECCANCE,DECCANCE,356,Small Cap
954,"JAIN IRRIGATION SYSTEMS LTD.,",INE175A01038,JISLJALEQS,JISLJALEQS,356,Small Cap
955,SREELEATHERS LIMITED,INE099F01013,SREEL,SREEL,355,Small Cap
956,WELSPUN SPECIALTY SOLUTIONS LIMITED,INE731F01037,WELSPLSOL,,354,Small Cap
957,SUPERSHAKTI METALIKS LIMITED,INE00SY01011,SUPERSHAKT,,351,Small Cap
958,HSIL LIMITED,INE415A01038,HSIL,HSIL,350,Small Cap
959,SHRIRAM EPC LIMITED,INE964H01014,SHRIRAMEPC,SHRIRAMEPC,350,Small Cap
960,SMS PHARMACEUTICALS LTD,INE812G01025,SMSPHARMA,SMSPHARMA,349,Small Cap
961,IST LIMITED,INE684B01029,ISTLTD,,348,Small Cap
962,SHAKTI PUMPS (INDIA) LTD.,INE908D01010,SHAKTIPUMP,SHAKTIPUMP,345,Small Cap
963,NALWA SONS INVESTMENT LTD,INE023A01030,NSIL,NSIL,344,Small Cap
964,AJMERA REALTY & INFRA INDIA LIMITED,INE298G01027,AJMERA,AJMERA,344,Small Cap
965,ASIAN OILFIELD SERVICES LTD.,INE276G01015,ASIANOI,,344,Small Cap
966,"GOODRICKE GROUP LTD.,",INE300A01016,GOODRICKE,,343,Small Cap
967,SOUTHERN PETROCHEMICAL INDUSTRIES CORPORATION LIMITED,INE147A01011,SPIC,SPIC,343,Small Cap
968,SKIPPER LIMITED,INE439E01022,SKIPPER,SKIPPER,342,Small Cap
969,PRABHAT TECHNOLOGIES (INDIA) LIMITED,INE171P01019,PTIL,,342,Small Cap
970,"CENTURY ENKA LTD.,",INE485A01015,CENTENKA,CENTENKA,341,Small Cap
971,N.R.AGARWAL INDUSTRIES LTD.,INE740D01017,NRAGRINDQ,NRAIL,341,Small Cap
972,ASIAN HOTELS (WEST) LTD,INE915K01010,AHLWEST,AHLWEST,340,Small Cap
973,CEREBRA INTEGRATED TECHNOLOGIES LTD.,INE345B01019,CEREBRAINT,CEREBRAINT,339,Small Cap
974,VIKAS PROPPANT & GRANITE LTD.,INE767B01022,VIKASPROP,,338,Small Cap
975,"NCL INDUSTRIES LIMITED,",INE732C01016,NCLIND,NCLIND,337,Small Cap
976,MEDICAMEN BIOTECH LTD.,INE646B01010,MEDICAMEQ,,335,Small Cap
977,BAJAJ HEALTHCARE LIMITED,INE411U01019,BAJAJHCARE,,333,Small Cap
978,GKW LTD.,INE528A01020,,GKWLIMITED,333,Small Cap
979,MAPRO INDUSTRIES LTD,INE848M01019,MAPROIN,,332,Small Cap
980,LINCOLN PHARMACEUTICALS LTD.,INE405C01035,LINCOPH,LINCOLN,327,Small Cap
981,EVEREST INDUSTRIES LTD.,INE295A01018,EVERESTIND,EVERESTIND,327,Small Cap
982,"VISAKA INDUSTRIES LTD.,",INE392A01013,VISAKAIND,VISAKAIND,327,Small Cap
983,SREI INFRASTRUCTURE FINANCE LIMITED,INE872A01014,SREINFRA,SREINFRA,326,Small Cap
984,ANJANI PORTLAND CEMENT LTD.,INE071F01012,APCL,APCL,325,Small Cap
985,UDAIPUR CEMENT WORKS LIMITED,INE225C01029,UDAICEMENT,,325,Small Cap
986,MIDLAND POLYMERS LTD.,INE046M01028,MIDPOLY,,324,Small Cap
987,DATAMATICS GLOBAL SERVICES LIMITED,INE365B01017,DATAMATICS,DATAMATICS,323,Small Cap
988,SUYOG TELEMATICS LIMITED,INE442P01014,SUYOG,,323,Small Cap
989,MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,MAHEPC,MAHEPC,323,Small Cap
990,ALLSEC TECHNOLOGIES LTD.,INE835G01018,ALLSEC,ALLSEC,323,Small Cap
991,GLOBUS SPIRITS LIMITED,INE615I01010,GLOBUSSPR,GLOBUSSPR,320,Small Cap
992,SUBEX  LTD,INE754A01014,SUBEX,SUBEX,319,Small Cap
993,SHAILY ENGINEERING PLASTICS LTD.,INE151G01010,SHAILY,,319,Small Cap
994,HARITA SEATING SYSTEMS LTD,INE939D01015,HARITASEAT,HARITASEAT,318,Small Cap
995,SANGHVI MOVERS LTD.,INE989A01024,SANGHVIMOV,SANGHVIMOV,317,Small Cap
996,RATTANINDIA INFRASTRUCTURE LIMITED,INE834M01019,RTNINFRA,RTNINFRA,317,Small Cap
997,RAVINDRA ENERGY LIMITED,INE206N01018,RELTD,,316,Small Cap
998,NIYOGIN FINTECH LIMITED,INE480D01010,NIYOGIN,,315,Small Cap
999,GRAVITA INDIA LIMITED,INE024L01027,GRAVITA,GRAVITA,314,Small Cap
1000,"MUKAND LTD.,",INE304A01026,MUKANDLTD,MUKANDLTD,313,Small Cap
