stock_symbol, isin_code, comp_name, action, qty, price, txn_date
TVSMOTOR,INE494B01023,TVS MOTOR COMPANY LIMITED,Buy,2,609,01-Sep-2017
TVSMOTOR,INE494B01023,TVS MOTOR COMPANY LIMITED,Buy,2,554,03-Jul-2018
TVSSRICHAK,INE421C01016,TVS SRICHAKRA LIMITED,Buy,1,2320,26-Oct-2018
UBL,INE686F01025,UNITED BREWERIES LTD,Buy,1,795,30-May-2017
UBL,INE686F01025,UNITED BREWERIES LTD,Buy,1,1061,01-Nov-2017
UBL,INE686F01025,UNITED BREWERIES LTD,Buy,1,1260,09-Nov-2018
UBL,INE686F01025,UNITED BREWERIES LTD,Buy,6,1252,06-Nov-2019
UFLEX,INE516A01017,UFLEX LIMITED,Buy,4,284,28-May-2018
UFLEX,INE516A01017,UFLEX LIMITED,Buy,4,283,09-Oct-2018
ULTRACEMCO,INE481G01011,ULTRATECH CEMENT LIMITED,Buy,4,629,06-Jun-2008
ULTRACEMCO,INE481G01011,ULTRATECH CEMENT LIMITED,Sell,4,347,11-Nov-2008
ULTRACEMCO,INE481G01011,ULTRATECH CEMENT LIMITED,Buy,3,3665,25-Jan-2017
ULTRACEMCO,INE481G01011,ULTRATECH CEMENT LIMITED,Buy,1,3973,05-Dec-2018
UNK_TICKER,INE391Z01012,COX AND KINGS FINANCIA SER LTD,Buy,3,63,11-Apr-2019
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,1170,23-Oct-2008
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,2,1171,23-Oct-2008
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,2,1690,10-Dec-2009
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,8,2767,03-Jan-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,2,2705,26-Mar-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2740,21-Apr-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2665,20-May-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2615,20-Jun-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2595,21-Jul-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2618,11-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2618,11-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2618,11-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2618,11-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2618,11-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,6,2634,12-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2593,20-Aug-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2468,22-Sep-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2510,20-Oct-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2421,20-Nov-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2474,22-Dec-2014
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,5,2736,09-May-2016
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,10,2738,28-Oct-2016
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,5,2831,04-Nov-2016
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2515,16-Dec-2016
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2654,16-Jan-2017
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2666,16-Feb-2017
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2600,16-Mar-2017
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,2684,17-Oct-2017
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,2,3398,25-Oct-2019
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,7,3398,25-Oct-2019
UNK_TICKER,INF732E01102,RELIANCE ETF GOLD BEES,Buy,1,3398,25-Oct-2019
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,1,1097,20-Jun-2008
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,4,0,02-Jan-2013
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,1,640,05-Feb-2013
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Sell,6,657,11-Feb-2013
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,6,375,31-Mar-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,363,30-Apr-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,402,02-Jun-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,413,30-Jun-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,419,31-Jul-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,423,01-Sep-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,432,30-Sep-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,455,31-Oct-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,478,01-Dec-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,476,31-Dec-2014
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,630,14-Oct-2016
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,643,15-Nov-2016
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,590,14-Dec-2016
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,620,16-Jan-2017
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,654,14-Feb-2017
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,706,14-Mar-2017
UNK_TICKER,INE040A01034,HDFC BANK LIMITED,Buy,2,1044,04-Dec-2018
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2778,23-May-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2765,23-Jun-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2872,25-Jul-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2929,23-Aug-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2930,23-Sep-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2816,24-Oct-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2734,23-Nov-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2586,23-Dec-2016
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2730,23-Jan-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2724,23-Feb-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2680,23-Mar-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2744,17-Apr-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2629,15-May-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2669,15-Jun-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2604,17-Jul-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2675,16-Aug-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2788,15-Sep-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2776,16-Oct-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,10,2765,17-Oct-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,2,2765,17-Oct-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2723,15-Nov-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2633,15-Dec-2017
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,7,2880,19-Apr-2018
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,5,2880,19-Apr-2018
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2880,19-Apr-2018
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,5,2880,19-Apr-2018
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,2956,07-Jun-2019
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,3131,08-Jul-2019
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,3349,07-Aug-2019
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,3468,09-Sep-2019
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,3462,07-Oct-2019
UNK_TICKER,INF179K01CN1,HDFC GOLD ETF,Buy,1,3478,07-Nov-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,1179,23-Oct-2008
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,1176,23-Oct-2008
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,1180,23-Oct-2008
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,2,1692,10-Dec-2009
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,15,2630,12-Aug-2014
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,180,0,21-Aug-2015
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,5,261,20-Apr-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,5,261,20-Apr-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,255,22-May-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,251,20-Jun-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,250,20-Jul-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,262,21-Aug-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,2,264,20-Sep-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,8,264,20-Sep-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,40,268,17-Oct-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,264,23-Oct-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,261,20-Nov-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,4,252,20-Dec-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,6,252,20-Dec-2017
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,140,285,05-Nov-2018
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,284,05-Nov-2018
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,20,284,05-Nov-2018
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,285,07-Jun-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,299,08-Jul-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,7,299,08-Jul-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,299,08-Jul-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,299,08-Jul-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,8,329,07-Aug-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,329,07-Aug-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,1,328,07-Aug-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,344,09-Sep-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,339,07-Oct-2019
UNK_TICKER,INF373I01049,KOTAK  GOLD ETF,Buy,10,342,07-Nov-2019
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2967,05-Feb-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2870,05-Mar-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2829,05-Apr-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2660,06-May-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2629,13-May-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2609,05-Jun-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2539,05-Jul-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2719,05-Aug-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2972,05-Sep-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2864,07-Oct-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2924,05-Nov-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2926,05-Dec-2013
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2826,06-Jan-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2830,05-Feb-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2918,05-Mar-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2725,07-Apr-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2869,05-May-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2550,05-Jun-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2645,07-Jul-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2647,05-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,2,2691,11-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,2,2692,11-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2692,11-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2691,11-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,4,2693,11-Aug-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2591,05-Sep-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2544,07-Oct-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2460,05-Nov-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2479,05-Dec-2014
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2800,09-May-2016
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,2,2799,09-May-2016
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,3,2799,09-May-2016
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2792,09-Apr-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2843,07-May-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2797,07-Jun-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2781,09-Jul-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2675,07-Aug-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2759,07-Sep-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2814,08-Oct-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2869,07-Nov-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2796,07-Dec-2018
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2859,07-Jan-2019
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2983,07-Feb-2019
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,1,2885,07-Mar-2019
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,8,2870,07-May-2019
UNK_TICKER,INF200K01099,SBI-ETF GOLD,Buy,10,3475,25-Oct-2019
UNK_TICKER,INE627Z01019,TALWALKARS HEALTHCLUBS LIMITED,Buy,8,151,29-Jun-2018
UNK_TICKER,INE627Z01019,TALWALKARS HEALTHCLUBS LIMITED,Buy,3,145,04-Jul-2018
UNK_TICKER,INE502K01016,TALWALKARS BETTER VALUE FITNES,Buy,4,278,09-Jun-2017
UNK_TICKER,INE502K01016,TALWALKARS BETTER VALUE FITNES,Buy,4,311,01-Feb-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,1179,23-Oct-2008
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,2,1177,23-Oct-2008
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,1693,10-Dec-2009
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2565,13-May-2013
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2612,12-Aug-2014
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,8,2612,12-Aug-2014
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2613,12-Aug-2014
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,4,2614,12-Aug-2014
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2610,12-Aug-2014
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,4,2725,09-May-2016
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2725,09-May-2016
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,5,2726,28-Oct-2016
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2650,17-Apr-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2544,15-May-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2589,15-Jun-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2514,17-Jul-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2550,16-Aug-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2684,15-Sep-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2673,16-Oct-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,3,2670,17-Oct-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2635,15-Nov-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2566,15-Dec-2017
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2756,10-Apr-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2814,10-May-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2810,11-Jun-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2745,10-Jul-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2660,10-Aug-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2749,10-Sep-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2800,10-Oct-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2790,12-Nov-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2819,10-Dec-2018
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2873,10-Jan-2019
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2950,11-Feb-2019
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2880,11-Mar-2019
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,5,2833,07-May-2019
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,1,2833,07-May-2019
UNK_TICKER,INF789F01059,UTI GOLD ETF,Buy,10,3432,25-Oct-2019
UPL,INE628A01036,UPL LIMITED,Buy,7,737,25-Jan-2017
UPL,INE628A01036,UPL LIMITED,Buy,3,0,15-Jul-2019
VBL,INE200M01013,VARUN BEVERAGES LIMITED,Buy,2,527,21-Jun-2017
VBL,INE200M01013,VARUN BEVERAGES LIMITED,Buy,2,707,02-Jan-2018
VBL,INE200M01013,VARUN BEVERAGES LIMITED,Buy,1,797,02-Jan-2019
VBL,INE200M01013,VARUN BEVERAGES LIMITED,Buy,2,0,07-Aug-2019
VEDL,INE205A01025,VEDANTA LIMITED,Buy,20,256,25-Jan-2017
VEDL,INE205A01025,VEDANTA LIMITED,Buy,5,211,09-Nov-2018
VEDL,INE205A01025,VEDANTA LIMITED,Buy,7,160,04-Feb-2019
VENKEYS,INE398A01010,VENKYS INDIA LIMITED,Buy,1,2089,22-Sep-2017
VENKEYS,INE398A01010,VENKYS INDIA LIMITED,Buy,1,1990,30-Apr-2019
VGUARD,INE951I01027,V-GUARD INDUSTRIES LIMITED,Buy,4,246,19-Apr-2018
VGUARD,INE951I01027,V-GUARD INDUSTRIES LIMITED,Buy,5,223,22-Apr-2019
VIPIND,INE054A01027,VIP INDUSTRIES LTD,Buy,5,199,02-Jun-2017
VIPIND,INE054A01027,VIP INDUSTRIES LTD,Buy,1,199,02-Jun-2017
VIPIND,INE054A01027,VIP INDUSTRIES LTD,Buy,3,346,02-Jan-2018
VIPIND,INE054A01027,VIP INDUSTRIES LTD,Buy,2,504,02-Jan-2019
VOLTAS,INE226A01021,VOLTAS LTD,Buy,2,500,02-Jun-2017
VOLTAS,INE226A01021,VOLTAS LTD,Buy,2,563,01-Nov-2017
VOLTAS,INE226A01021,VOLTAS LTD,Buy,2,523,09-Nov-2018
VRLLOG,INE366I01010,VRL LOGISTICS LIMITED,Buy,3,328,05-Jun-2017
VRLLOG,INE366I01010,VRL LOGISTICS LIMITED,Buy,3,440,01-Feb-2018
VRLLOG,INE366I01010,VRL LOGISTICS LIMITED,Buy,4,272,30-Apr-2019
VSTIND,INE710A01016,VST INDUSTRIES LTD,Buy,1,2960,29-Jun-2018
VSTTILLERS,INE764D01017,VSTTILLERS TRACTORS LTD,Buy,1,2034,12-Jun-2017
VSTTILLERS,INE764D01017,VSTTILLERS TRACTORS LTD,Buy,1,1310,22-Apr-2019
WABCOINDIA,INE342J01019,WABCO INDIA LIMITED,Buy,1,6865,07-Sep-2018
WHIRLPOOL,INE716A01013,WHIRLPOOL OF INDIA LTD,Buy,1,1171,02-Jun-2017
WHIRLPOOL,INE716A01013,WHIRLPOOL OF INDIA LTD,Buy,1,1526,04-Apr-2018
WIPRO,INE075A01022,WIPRO LTD,Buy,10,408,28-Jan-2008
WIPRO,INE075A01022,WIPRO LTD,Sell,5,450,05-Aug-2008
WIPRO,INE075A01022,WIPRO LTD,Sell,5,238,14-Nov-2008
WIPRO,INE075A01022,WIPRO LTD,Buy,1,642,05-Feb-2010
WIPRO,INE075A01022,WIPRO LTD,Sell,1,397,01-Jan-2013
WIPRO,INE075A01022,WIPRO LTD,Buy,4,543,31-Mar-2014
WIPRO,INE075A01022,WIPRO LTD,Buy,1,476,15-Sep-2016
WIPRO,INE075A01022,WIPRO LTD,Buy,1,473,17-Oct-2016
WIPRO,INE075A01022,WIPRO LTD,Buy,1,448,15-Nov-2016
WIPRO,INE075A01022,WIPRO LTD,Buy,1,467,15-Dec-2016
WIPRO,INE075A01022,WIPRO LTD,Buy,1,484,16-Jan-2017
WIPRO,INE075A01022,WIPRO LTD,Buy,1,474,15-Feb-2017
WIPRO,INE075A01022,WIPRO LTD,Buy,1,498,15-Mar-2017
WIPRO,INE075A01022,WIPRO LTD,Buy,11,0,21-Jun-2017
WIPRO,INE075A01022,WIPRO LTD,Buy,3,319,09-Nov-2018
WIPRO,INE075A01022,WIPRO LTD,Buy,8,0,15-Mar-2019
WONDERLA,INE066O01014,WONDERLA HOLIDAYS LTD,Buy,3,366,18-Apr-2018
WONDERLA,INE066O01014,WONDERLA HOLIDAYS LTD,Buy,18,278,25-Jun-2019
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,10,237,08-Feb-2008
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Sell,10,129,11-Nov-2008
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,1,563,06-Oct-2016
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,1,513,07-Nov-2016
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,2,451,06-Dec-2016
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,2,468,06-Jan-2017
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,1,501,06-Feb-2017
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,2,498,06-Mar-2017
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,1,568,06-Dec-2017
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,3,445,09-Nov-2018
ZEEL,INE256A01028,ZEE ENTERTAINMENT ENTERPRISES,Buy,3,352,28-Jan-2019
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,25,44,17-Jul-2017
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,22,45,01-Nov-2017
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,19,40,09-Nov-2018
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,1,40,09-Nov-2018
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,5,40,09-Nov-2018
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,40,25,28-Jan-2019
ZEELEARN,INE565L01011,ZEE LEARN LIMITED,Buy,230,21,29-Jul-2019
ZYDUSWELL,INE768C01010,ZYDUS WELLNESS LIMITED,Buy,1,1300,22-Apr-2019
