amfi_rank, amfi_cname, amfi_isin, amfi_ticker, amfi_mcap, amfi_captype
2573, Rishi laser, INE988D01012, RISHILASE, 28, Small Cap
2574, Modipon, INE170C01019, MODIPON, 28, Small Cap
2575, Winsome breweries, INE391C01011, WINSOMBR, 28, Small Cap
2576, Vatsa educations, INE815A01021, VATSAEDU, 28, Small Cap
2577, Mask investments, INE885F01015, MASKINVEST, 28, Small Cap
2578, Jaykay enterprises, INE903A01025, JKSYNTH, 28, Small Cap
2579, Dhanlaxmi fabrics, INE953D01016, DHANFAB, 28, Small Cap
2580, Arihant institute, INE997Z01016, ARIHANTINS, 28, Small Cap
2581, Tanvi foods, INE978V01015, TANVI, 28, Small Cap
2582, Captain technocast, INE931X01010, CTCL, 28, Small Cap
2583, Bharati defence infrastructure, INE673G01013, BHARATIDIL, 28, Small Cap
2584, Swasti vinayaka synthetics, INE804A01025, SWASTIVI, 28, Small Cap
2585, Erp soft systems, INE308B01017, ERPSOFT, 28, Small Cap
2586, Jaipan industries, INE058D01030, JAIPAN, 27, Small Cap
2587, Avon lifesciences, INE881A01015, AVONLIFE, 27, Small Cap
2588, Richa industries, INE516H01012, RICHA, 27, Small Cap
2589, Sysco industries, INE410U01011, SYSCO, 27, Small Cap
2590, Pritish nandy communications, INE392B01011, PNC, 27, Small Cap
2591, Jigar cables, INE943X01015, JIGAR, 27, Small Cap
2592, Ikf technologies, INE052C01027, IKFTECH, 27, Small Cap
2593, Shashijit infraprojects, INE700V01013, SHASHIJIT, 27, Small Cap
2594, Gv films, INE395B01048, GVFILM, 27, Small Cap
2595, Srs, INE219H01039, SRSLTD, 27, Small Cap
2596, Dynavision, INE083E01010, DYNAVSN, 27, Small Cap
2597, Rishabh digha steel allied prod, INE864D01015, RISHDIGA, 27, Small Cap
2598, Ridings consulting engineers, INE314Z01014, RIDINGS, 27, Small Cap
2599, Phyto chem, INE037C01010, PHYTO, 27, Small Cap
2600, Intellivate capital ventures, INE512D01028, INTELLCAP, 27, Small Cap
2601, Elixir capital, INE785D01012, ELIXIR, 27, Small Cap
2602, Indo us bio tech, INE250Z01010, INDOUS, 27, Small Cap
2603, Scintilla commercial credit, INE892C01018, SCC, 27, Small Cap
2604, Nouveau global ventures, INE317B01034, NOUVEAU, 27, Small Cap
2605, Natco economicals, INE174S01017, NATECO, 27, Small Cap
2606, Williamson financial services, INE188E01017, WILLIMFI, 26, Small Cap
2607, Goldstone technologies, INE805A01014, GOLDTECH, 26, Small Cap
2608, Mm rubber company, INE159E01026, MMRUBBR-B, 26, Small Cap
2609, Logic infotech, INE566F01011, , 26, Small Cap
2610, Refex industries, INE056I01017, REFEX, 26, Small Cap
2611, Ngindustries, INE825C01018, NGIND, 26, Small Cap
2612, Hardcastle waud mfg co, INE722D01015, HARDCAS, 26, Small Cap
2613, Raminfo, INE357B01022, RAMINFO, 26, Small Cap
2614, Lohia securities, INE803B01017, LOHIASEC, 26, Small Cap
2615, Bhanderi infracon, INE336Q01016, BHANDERI, 26, Small Cap
2616, Centenial surgical suture, INE405H01018, CSURGSU, 26, Small Cap
2617, Gtn industries, INE537A01013, GTNINDS, 26, Small Cap
2618, Saven technologies, INE856B01015, 7TEC, 26, Small Cap
2619, Advance syntex, INE184U01012, ASYL, 26, Small Cap
2620, Dynacons systems solutions, INE417B01040, DSSL, 26, Small Cap
2621, Western shipyard, INE382C01028, WESTE, 26, Small Cap
2622, Suncare traders, INE452S01017, SCTL, 26, Small Cap
2623, Dhanvarsha finvest, INE615R01011, DHANVARSHA, 26, Small Cap
2624, Isl consulting, INE569B01014, ISLCONSUL, 26, Small Cap
2625, Marathwada refractories, INE347D01011, MARATHR**, 26, Small Cap
2626, Amrapali industries, INE762C01021, AMRAPLIN, 26, Small Cap
2627, Veerhealth care, INE882C01035, VEERHEALTH, 26, Small Cap
2628, Martin burn, INE199D01016, MARBU, 26, Small Cap
2629, Ashika credit capital, INE094B01013, ASHIKACR, 26, Small Cap
2630, Bheema cements, INE333H01012, CKORACEM, 26, Small Cap
2631, Oriental trimex, INE998H01012, ORIENTALTL, 26, Small Cap
2632, Hindustan flurocarbons, INE806J01013, HINFLUR, 25, Small Cap
2633, Veeram ornaments, INE607V01010, VOL, 25, Small Cap
2634, Country condos, INE695B01025, COUNCODOS, 25, Small Cap
2635, Dhruv wellness, INE109Y01011, DWL, 25, Small Cap
2636, Garbi finvest, INE721C01019, GARBIFIN, 25, Small Cap
2637, Alfa ica, INE042C01010, ALFAICA, 25, Small Cap
2638, Mvl, INE744I01034, MVL, 25, Small Cap
2639, Metal coatings, INE161E01014, METALCO, 25, Small Cap
2640, Vivanza biosciences, INE984E01027, VIVANZA, 25, Small Cap
2641, Phaarmasia, INE486I01016, PHRMASI, 25, Small Cap
2642, Pramada finvest, INE475F01015, PRAMFIN, 25, Small Cap
2643, Innoventive industries, INE549I01011, INNOIND, 25, Small Cap
2644, Sadhna broadcast, INE994R01010, SADHNA, 25, Small Cap
2645, Zenith capitals, INE132N01016, ZEN CAP, 25, Small Cap
2646, Khandwala securities, INE060B01014, KHANDSE, 25, Small Cap
2647, Vatsa corporations, INE522B01013, VATCO, 25, Small Cap
2648, 3p land holdings, INE105C01023, 3PLAND, 25, Small Cap
2649, Tantia constructions, INE388G01018, TANTIACONS, 25, Small Cap
2650, Vms industries, INE932K01015, VMS, 25, Small Cap
2651, Sarvottam finvest, INE822Q01015, SARVOTTAM, 25, Small Cap
2652, Modex international securities, INE072D01015, MODEX, 25, Small Cap
2653, Ashnoor textiles mills, INE372I01018, ASHNOOR, 25, Small Cap
2654, Godavari drugs, INE362C01012, GODAVARI, 25, Small Cap
2655, Dr fresh assets, INE412A01019, , 25, Small Cap
2656, Nakoda group of industries, INE236Y01012, NGIL, 25, Small Cap
2657, Pmc fincorp, INE793G01035, PMCFIN, 25, Small Cap
2658, Tijaria polypipes, INE440L01017, TIJARIA, 25, Small Cap
2659, Spectrum foods, INE547C01018, SPECFOOD, 25, Small Cap
2660, Sir shadi lal enterprises, INE117H01019, SSLEL, 25, Small Cap
2661, Gujarat raffia ind, INE610B01024, GUJRAFIA, 24, Small Cap
2662, Swasti vinayaka art heritage corporation, INE895A01023, SVARTCORP, 24, Small Cap
2663, Tulip star hotels, INE379C01016, TULIPSTA, 24, Small Cap
2664, Sanguine media, INE617F01038, SANGUI, 24, Small Cap
2665, Gujarat state financial corporation, INE944A01011, GUJSTATFIN, 24, Small Cap
2666, Midvalley entertainment, INE422B01016, MIDVAL, 24, Small Cap
2667, Alfa transformers, INE209C01015, ALFATRAN, 24, Small Cap
2668, National plastic technologies, INE896D01017, NATPLASTI, 24, Small Cap
2669, Ashiana ispat, INE587D01012, ASHIS, 24, Small Cap
2670, Haryana capfin, INE928H01019, HARYNACAP, 24, Small Cap
2671, Artefact projects, INE885B01014, ARTEFACT, 24, Small Cap
2672, Veronica production, INE008M01044, VERONICAPRO, 24, Small Cap
2673, Ad manum finance, INE556D01017, ADMANUM, 24, Small Cap
2674, Rungta irrigation, INE347C01013, RUNGTAIR, 24, Small Cap
2675, Maximus international, INE544W01013, MAXIMUS, 24, Small Cap
2676, Roselabs finance, INE475C01012, ROSELABS, 24, Small Cap
2677, Cenlub industries, INE627F01011, CENLUB, 24, Small Cap
2678, Intertec technologies, INE137B01010, , 24, Small Cap
2679, Kunststoffe industries, INE638D01021, KUNSTOFF, 24, Small Cap
2680, Ett, INE546I01017, ETT, 24, Small Cap
2681, Pact industries, INE494K01024, PACT, 24, Small Cap
2682, Shreeshay engineers, INE452Z01012, SHREESHAY, 23, Small Cap
2683, Pentamedia graphics, INE202A01022, PENTAGRAPH$, 23, Small Cap
2684, Goyal associates, INE912B01032, GOYALASS, 23, Small Cap
2685, Pasupati spg wvg mills, INE909B01020, PASUSPG, 23, Small Cap
2686, Tcm, INE034F01010, TCMLMTD$, 23, Small Cap
2687, Prerna infrabuild, INE426H01014, PRERINFRA, 23, Small Cap
2688, Zodiac jrd mkj, INE077B01018, ZODJRDMKJ, 23, Small Cap
2689, Aagam capital, INE817D01013, AAGAMCAP, 23, Small Cap
2690, Palm jewels, INE838Z01012, PALMJEWELS, 23, Small Cap
2692, G g engineering, INE694X01014, GGENG, 23, Small Cap
2693, Ravileela granites, INE427E01027, RALEGRA, 23, Small Cap
2694, Shiva granito export, INE191V01015, SHIVAEXPO, 23, Small Cap
2695, Sam industries, INE653D01012, SAMINDUS, 23, Small Cap
2696, Neo infracon, INE216I01017, NEOINFRA, 23, Small Cap
2697, Catvision, INE660B01011, CATVISION, 23, Small Cap
2698, Econo trade, INE937K01014, ETIL, 23, Small Cap
2699, Sbi home finance, INE627A01012, SBIHOMEFIN, 23, Small Cap
2700, Rei agro, INE385B01031, REIAGROLTD, 23, Small Cap
2701, Inceptum enterprises, INE784P01035, INCEPTUM, 23, Small Cap
2702, Orbit corporation, INE628H01015, ORBITCORP, 23, Small Cap
2703, Kids medical systems, INE457Y01014, KMSL, 23, Small Cap
2704, Integrated financial services, INE898B01017, IFSL, 23, Small Cap
2705, Rutron international, INE040N01029, RUTRINT, 23, Small Cap
2706, Indra industries, INE924N01016, INDRAIND, 23, Small Cap
2707, Tecpro systems, INE904H01010, TECPRO, 23, Small Cap
2708, Cybermate infotek, INE215B01022, CYBERMAT, 23, Small Cap
2709, Picturehouse media, INE448B01029, TEEN, 23, Small Cap
2710, Innovassynth investments, INE690J01011, INOVSYNTH, 23, Small Cap
2711, Transwarranty finance, INE804H01012, TFL, 23, Small Cap
2712, Capital trade links, INE172D01021, CTL, 23, Small Cap
2713, Sandu pharmaceuticals, INE751D01014, SANDUPH, 22, Small Cap
2714, Purple entertainment, INE905R01016, PURPLE, 22, Small Cap
2715, Modern steels, INE001F01019, MDRNSTL, 22, Small Cap
2716, Ln industries, INE366C01013, LNIND, 22, Small Cap
2717, Chitrakut holdings, INE228E01011, , 22, Small Cap
2718, Sunbright stock broking, INE476D01026, SUNBRIGHT, 22, Small Cap
2719, Hawa engineers, INE230I01018, HAWAENG, 22, Small Cap
2720, Ace stone craft, INE026E01019, , 22, Small Cap
2721, Value industries, INE352A01017, VALUEIND, 22, Small Cap
2722, Square four projects, INE716K01012, SFPIL, 22, Small Cap
2723, Sonal mercantile, INE321M01017, SONAL, 22, Small Cap
2724, Mil industries, INE651L01019, , 22, Small Cap
2725, Sinner energy, INE873S01022, SIENERGY, 22, Small Cap
2726, Esaar, INE404L01039, ESARIND, 22, Small Cap
2727, Khaitan, INE731C01018, KHAITANLTD, 22, Small Cap
2728, Pincon lifestyle, INE115R01012, PINCONLIFE, 22, Small Cap
2729, Haryana leather chemicals, INE681F01018, HARLETH, 22, Small Cap
2730, Aroma enterprises, INE371M01012, AROMAENT, 22, Small Cap
2731, Medinova diagnostic services, INE047C01019, MEDINOV, 22, Small Cap
2732, Purshottam investofin, INE729C01020, PURSHOTTAM, 22, Small Cap
2733, Kulkarni power tools, INE731D01024, KULKPOWT, 22, Small Cap
2734, Gujarat craft industries, INE372D01019, GUJCRAFT, 22, Small Cap
2735, R j bio tech, INE594O01015, RJBIOTECH, 22, Small Cap
2736, Tilak ventures, INE026L01022, TILAK, 22, Small Cap
2737, Ans, INE234J01018, ANSLTD, 22, Small Cap
2738, Venlon enterprises, INE204D01022, VENLONENT, 22, Small Cap
2739, Phoenix township, INE977M01024, PHOENIXTN, 22, Small Cap
2740, Suryaamba spinning mills, INE360J01011, SURYAAMBA, 22, Small Cap
2741, Athena constructions, INE291R01011, ATHCON, 22, Small Cap
2742, Syncom healthcare, INE602K01014, SYNCOM, 22, Small Cap
2743, Unishire urban infra, INE210P01015, UNISHIRE, 22, Small Cap
2744, Kaveri telecom products, INE641C01019, KAVVERITEL, 22, Small Cap
2745, Wagend infra venture, INE786K01023, WAGEND, 21, Small Cap
2746, Bnrathi securities, INE710D01010, BNRSEC, 21, Small Cap
2747, Birla cotsyn, INE655I01024, BIRLACOT, 21, Small Cap
2748, Network, INE010C01025, NETWORK, 21, Small Cap
2749, Vcu data management, INE962O01014, VCU, 21, Small Cap
2751, Kalyanpur cement, INE991E01022, KLYNCEM, 21, Small Cap
2752, Orient beverages, INE247F01018, ORIBEVER, 21, Small Cap
2753, Metkore alloys industries, INE592I01029, METKORE, 21, Small Cap
2754, Span divergent, INE004E01016, SDL, 21, Small Cap
2756, Chemtech industrial valves, INE212P01011, CHEMTECH, 21, Small Cap
2757, Futura polyesters, INE564A01017, FUTURAPOLY, 21, Small Cap
2758, Triveni glass, INE094C01011, TRIVENIG, 21, Small Cap
2759, Velan hotels, INE548D01014, VELHO, 21, Small Cap
2760, Mandhana industries, INE087J01010, MANDHANA, 21, Small Cap
2761, Informed technologies, INE123E01014, INFORTEC, 21, Small Cap
2762, Sibar auto parts, INE441C01014, SIBARAUT, 21, Small Cap
2763, Advitiya trade, INE705X01018, ADVITIYA, 21, Small Cap
2764, Marvel vinyls, INE345L01018, MARVINY, 21, Small Cap
2765, Delton cables, INE872E01016, DLTNCBL, 21, Small Cap
2766, Laffans petrochemicals, INE919B01011, LAFFANS, 21, Small Cap
2767, Unno industries, INE142N01023, UNOINDL, 21, Small Cap
2768, Sharp investments, INE909D01026, SHARPINV, 21, Small Cap
2769, Kaarya facilities services, INE282Y01016, KAARYAFSL, 21, Small Cap
2770, Sky industries, INE765B01018, SKYIND, 21, Small Cap
2771, Vamshi rubber, INE380C01014, VAMSHIRU, 21, Small Cap
2772, Shree rajasthan syntex, INE796C01011, SHRAJSYN, 21, Small Cap
2773, Gtn textiles, INE302H01017, GTNTEX, 21, Small Cap
2774, Ajcon global services, INE759C01019, AJCON, 21, Small Cap
2775, Tirupati starch chemicals, INE314D01011, TIRUSTA, 21, Small Cap
2776, Arc finance, INE202R01018, ARCFIN, 21, Small Cap
2777, Girdharilal sugar allied industl, INE310M01010, GIRDSGA, 21, Small Cap
2778, Pearl apartments, INE511W01012, , 21, Small Cap
2779, Sarup industries, INE305D01019, SARUPINDUS, 21, Small Cap
2780, Relicab cable manufacturing, INE773T01014, RELICAB, 21, Small Cap
2781, Jct electronics, INE264B01020, JCTEL, 20, Small Cap
2782, Royale manor hotels industries lt, INE008C01011, RAYALEMA, 20, Small Cap
2783, Shree hari chemicals export, INE065E01017, SHHARICH, 20, Small Cap
2785, Suraj products, INE069E01019, SURAJ, 20, Small Cap
2786, Core education technologies, INE247G01024, COREEDUTEC, 20, Small Cap
2787, S t corporation, INE110Q01015, MANAVYN, 20, Small Cap
2788, Ksoils, INE727D01022, KSOILS, 20, Small Cap
2789, Sportking, INE885H01011, SPORTKING, 20, Small Cap
2790, Escorts finance, INE359A01012, ESCORTSFIN, 20, Small Cap
2791, 7nr retail, INE413X01019, 7NR, 20, Small Cap
2792, Neueon towers, INE333I01036, NTL, 20, Small Cap
2793, K lifestyle industries, INE218A01028, KLIFESTYL, 20, Small Cap
2794, Asahi industries, INE745I01015, ASHIFIR, 20, Small Cap
2795, Mihika industries, INE779Q01017, MIHIKA, 20, Small Cap
2796, Hotahoti wood products, INE925E01012, , 20, Small Cap
2797, West leisure resorts, INE266P01017, WESTLEIRES, 20, Small Cap
2798, Ramasigns industries, INE650D01018, RAMASIGNS, 20, Small Cap
2799, Rama vision, INE763B01013, RAMAVISION, 20, Small Cap
2800, Anubhav infrastructure, INE891N01017, ANUBHAV, 20, Small Cap
2801, S r g securities finance, INE326P01019, SRGSFL, 20, Small Cap
2802, Syschem, INE121D01036, SYSCHEM, 20, Small Cap
2803, Npr finance, INE446D01011, NPRFIN, 20, Small Cap
2804, Rcl retail, INE892L01019, RCRL, 20, Small Cap
2805, Neha international, INE874D01022, NEHAINT, 20, Small Cap
2806, Ncl research financial services, INE132F01020, NCLRESE, 20, Small Cap
2807, Gs auto international, INE736H01024, GSAUTO, 20, Small Cap
2808, Ak spintex, INE671K01019, AKSPINTEX, 20, Small Cap
2809, Rathi graphics technologies, INE886C01010, RATHIGRA, 20, Small Cap
2810, Bil energy systems, INE607L01029, BILENERGY, 20, Small Cap
2811, Shantai industries, INE408F01016, SHANTAI, 20, Small Cap
2812, Concord drugs, INE858L01010, CONCORD, 19, Small Cap
2813, Pacific industries, INE883C01025, PACIFICI, 19, Small Cap
2814, Mohit paper mills, INE388C01017, MOHITPPR, 19, Small Cap
2815, Combat drugs, INE643N01012, COMBDRG, 19, Small Cap
2816, Duncans industries, INE508A01022, DUNCANSLTD, 19, Small Cap
2817, Sybly industries, INE080D01042, SYBLY, 19, Small Cap
2818, Ovobel foods, INE812S01012, OVOBELE, 19, Small Cap
2819, Kamanwala housing construction, INE344D01018, KMANWALA, 19, Small Cap
2820, Euro ceremics, INE649H01011, EUROCERA, 19, Small Cap
2821, Frontline business solutions, INE485D01035, FRONTBUSS, 19, Small Cap
2822, Birla power solutions, INE224B01024, BIRLAYAM, 19, Small Cap
2823, Lok housing construction, INE367C01011, LOKHSG, 19, Small Cap
2824, Captain pipes, INE513R01018, CAPPIPES, 19, Small Cap
2825, Visisth chay vyapar, INE178W01010, , 19, Small Cap
2826, Emerald leisures, INE044N01013, EMERALL, 19, Small Cap
2827, Vyapar industries, INE070G01012, VYAPAR, 19, Small Cap
2828, Indian infotech software, INE300B01022, INDINFO, 19, Small Cap
2829, Union quality plastics, INE338N01019, UNQTYMI, 19, Small Cap
2830, Vbc ferro alloys, INE114E01013, VBCFERRO, 19, Small Cap
2831, Premier energy infrastructure, INE429K01012, PEIL, 19, Small Cap
2832, Arambhan hospitality services, INE800S01017, ARAMBHAN, 19, Small Cap
2833, Lex nimble solutions, INE860Y01019, LEX, 19, Small Cap
2834, Trident tools, INE179D01018, TRIDETOOL, 19, Small Cap
2835, Mpl plastics, INE343A01016, MPL, 19, Small Cap
2836, Choksi laboratories, INE493D01013, CHOKSILA, 19, Small Cap
2837, Bothra metals alloys, INE583M01012, BMAL, 19, Small Cap
2838, Sunil agro foods, INE224D01012, SUNILAGR, 19, Small Cap
2839, Infomedia press, INE669A01022, INFOMEDIA, 19, Small Cap
2840, Lee nee softwares, INE791B01014, LEENEE, 19, Small Cap
2841, Banas finance, INE521L01030, BANASFN, 19, Small Cap
2842, Trade wings, INE961E01017, TRADWIN, 19, Small Cap
2843, Aayush food herbs, INE430R01015, AAYUSH, 19, Small Cap
2844, Risa international, INE001O01029, RISAINTL, 19, Small Cap
2845, Chartered capital investment, INE953B01010, CHRTEDCA, 19, Small Cap
2846, Vertex securities, INE316D01024, VERTEX, 19, Small Cap
2847, S r k industries, INE951M01037, SRK, 19, Small Cap
2848, Spectra industries, INE848B01012, SPECTRA, 19, Small Cap
2849, Champion finsec, INE815H01018, CHAMPFIN, 19, Small Cap
2850, Flare finance, INE913Q01012, , 19, Small Cap
2851, Sangrahalaya timber crafts, INE932E01018, , 19, Small Cap
2852, Teesta agro industries, INE757D01011, TEEAI, 18, Small Cap
2853, Mefcom capital markets, INE186C01015, MEFCOMCAP, 18, Small Cap
2854, Thacker co, INE077P01034, THACKER, 18, Small Cap
2855, Tulsyan nec, INE463D01016, TULSYAN, 18, Small Cap
2856, Im+ capitals, INE417D01012, IMCAP, 18, Small Cap
2857, Modern dairies, INE617B01011, MODAIRY, 18, Small Cap
2858, Anar industries, INE148B01025, ANARINDUS, 18, Small Cap
2859, Sirpur paper mills, INE202C01010, SIRPAPER, 18, Small Cap
2860, Prism medico pharmacy, INE730E01016, PRISMMEDI, 18, Small Cap
2861, Dhanada corporatin, INE041F01015, VEDANTH, 18, Small Cap
2862, Advik capital, INE178T01024, ADVIKCA, 18, Small Cap
2863, Ashirwad steels industries, INE338C01012, ASHSI, 18, Small Cap
2864, Aftek, INE796A01023, AFTEK, 18, Small Cap
2865, Rasoya proteins, INE904G01038, RASOYPR, 18, Small Cap
2866, Super fine knitters, INE459U01018, SKL, 18, Small Cap
2867, Looks health services, INE204N01013, LOOKS, 18, Small Cap
2868, Brand realty services, INE819G01012, BRANDREAL, 18, Small Cap
2869, National oxygen, INE296D01010, NOL, 18, Small Cap
2870, C mahendra exports, INE378J01013, CMAHENDRA, 18, Small Cap
2871, Polymechplast machines, INE809B01014, POLYCHMP, 18, Small Cap
2872, Trio mercantile trading, INE234G01014, TRIOMERC, 18, Small Cap
2874, Expo gas containers, INE561D01025, EXPOGAS, 18, Small Cap
2875, Rasi electrodes, INE822D01021, RASIELEC, 18, Small Cap
2876, India green reality, INE373V01019, IGRL, 18, Small Cap
2877, Ankit metal power, INE106I01010, ANKITMETAL, 18, Small Cap
2879, Creative merchants, INE896P01011, CML, 18, Small Cap
2880, Reliable ventures, INE419H01019, RELIABVEN, 18, Small Cap
2881, Pba infrastructure, INE160H01019, PBAINFRA, 18, Small Cap
2882, Athena global technologies, INE576B01019, ATHENAGLO, 18, Small Cap
2883, Hs, INE731B01010, HOTLSILV, 18, Small Cap
2884, Sangal papers, INE384D01022, SANPA, 18, Small Cap
2885, Shri bajrang alloys, INE402H01015, SHBAJRG, 18, Small Cap
2886, Integra capital management, INE366H01012, INTCAPM, 18, Small Cap
2887, Bihar sponge iron, INE819C01011, BIHSPONG, 18, Small Cap
2888, Pooja entertainment films, INE147C01017, POOJAENT, 18, Small Cap
2889, Panache innovations, INE516E01019, PANACHE, 17, Small Cap
2890, Libord finance, INE212B01011, LIBORD FIN, 17, Small Cap
2891, Bihariji ispat udyog, INE073F01018, , 17, Small Cap
2892, Taparia tools, INE614R01014, TAPARIA, 17, Small Cap
2893, Comfort fincap, INE274M01018, COMFINCAP, 17, Small Cap
