sr_no,name,isin,bse_symbol,nse_symbol,avg_mcap,captype
826,KALYANI INVESTMENT COMPANY LIMITED,INE029L01018,KICL,KICL,1061,Small Cap
827,SHAKTI PUMPS (INDIA) LTD.,INE908D01010,SHAKTIPUMP,SHAKTIPUMP,1058,Small Cap
828,"JBF INDUSTRIES LTD.,",INE187A01017,JBFIND,JBFIND,1051,Small Cap
829,"CITURGIA BIOCHEMICALS LTD.,",INE795B01031,CITURGIA,,1038,Small Cap
830,HINDUSTHAN NATIONAL GLASS & INDUSTR,INE952A01022,HINDNATGLS,HINDNATGLS,1036,Small Cap
831,"PREMIER CAPITAL SERVICES LTD.,",INE946K01023,PREMCAP,,1035,Small Cap
832,"JAY BHARAT MARUTI LTD.,",INE571B01028,JAYBARMARU,JAYBARMARU,1034,Small Cap
833,"MUKAND LTD.,",INE304A01026,MUKANDLTD,MUKANDLTD,1034,Small Cap
834,MPS LIMITED,INE943D01017,MPSLTD,MPSLTD,1032,Small Cap
835,"NCL INDUSTRIES LIMITED,",INE732C01016,NCLIND,NCLIND,1032,Small Cap
836,SHAILY ENGINEERING PLASTICS LTD.,INE151G01010,ZANMOLTR,,1032,Small Cap
837,MIRC ELECTRONICS LTD,INE831A01028,MIRCELECTR,MIRCELECTR,1026,Small Cap
838,FOSECO INDIA LTD,INE519A01011,FOSECOIND,FOSECOIND,1022,Small Cap
839,UNIPLY INDUSTRIES LTD.,INE950G01023,UNIPLY,UNIPLY,1022,Small Cap
840,G N A AXLES LIMITED,INE934S01014,GNA,GNA,1016,Small Cap
841,PRECISION CAMSHAFTS LIMITED,INE484I01029,PRECAM,PRECAM,1016,Small Cap
842,"TTK HEALTHCARE LTD.,",INE910C01018,TTKHEALTH,TTKHLTCARE,1009,Small Cap
843,PATEL ENGINEERING LTD,INE244B01030,PATELENG,PATELENG,1009,Small Cap
844,ORIENT PAPER & INDUSTRIES LTD.,INE592A01026,ORIENTPPR,ORIENTPPR,1007,Small Cap
845,"SANDUR MANGANESE & IRON ORES LTD.,",INE149K01016,SANDUMA,,1000,Small Cap
846,"ABAN  OFFSHORE LTD.,",INE421A01028,ABAN,ABAN,1000,Small Cap
847,CONFIDENCE PETROLEUM INDIA LIMITED,INE552D01024,CONFIPET,,998,Small Cap
848,B L KASHYAP AND SONS LTD,INE350H01032,BLKASHYAP,BLKASHYAP,996,Small Cap
849,BHUSHAN STEEL LIMITED,INE824B01021,BHUSANSTL,BHUSANSTL,986,Small Cap
850,ORISSA MINERALS DEVELOPMENT COMPANY LIMITED,INE725E01024,ORISSAMINE,ORISSAMINE,984,Small Cap
851,HIND ISPAT LIMITED,INE951E01018,,,982,Small Cap
852,MERCATOR LIMITED,INE934B01028,MERCATOR,MERCATOR,982,Small Cap
853,JAYANT AGRO-ORGANICS LIMITED.,INE785A01026,JAYAGROGN,JAYAGROGN,980,Small Cap
854,SUMMIT SECURITIES LTD.,INE519C01017,SUMMITSEC,SUMMITSEC,980,Small Cap
855,Z.F. STEERING GEAR (INDIA) LIMITED,INE116C01012,ZFSTEERING,,980,Small Cap
856,ZEN TECHNOLOGIES LTD.,INE251B01027,ZENTEC,ZENTEC,976,Small Cap
857,KRIDHAN INFRA LIMITED,INE524L01026,KRIINFRA,KRIDHANINF,974,Small Cap
858,GUFIC BIOSCIENCES LTD.,INE742B01025,GUFICBIO,GUFICBIO,973,Small Cap
859,RELIGARE ENTERPRISES LTD,INE621H01010,RELIGARE,RELIGARE,971,Small Cap
860,"ROLTA INDIA LTD.,",INE293A01013,ROLTA,ROLTA,971,Small Cap
861,RANE (MADRAS)  LTD.,INE050H01012,RML,RML,957,Small Cap
862,"DHAMPUR SUGAR MILLS LTD.,",INE041A01016,DHAMPURSUG,DHAMPURSUG,948,Small Cap
863,"MUNJAL SHOWA LTD.,",INE577A01027,MUNJALSHOW,MUNJALSHOW,946,Small Cap
864,ATUL AUTO LIMITED,INE951D01028,ATULAUTO,ATULAUTO,942,Small Cap
865,"ULTRAMARINE & PIGMENTS LTD.,",INE405A01021,ULTRAMAR,,940,Small Cap
866,IFGL REFRACTORIES LIMITED,INE133Y01011,IFGLEXPOR,IFGLEXPOR,939,Small Cap
867,BALMER LAWRIE INVESTMENTS LTD.,INE525F01017,BLIL,,936,Small Cap
868,STATE TRADING CORPORATION OF INDIA,INE655A01013,STCINDIA,STCINDIA,933,Small Cap
869,AJMERA REALTY & INFRA INDIA LIMITED,INE298G01027,SHRPREC,AJMERA,928,Small Cap
870,VIKAS ECOTECH LIMITED,INE806A01020,VIKASECO,VIKASECO,928,Small Cap
871,KSE LTD.,INE953E01014,KSE,,925,Small Cap
872,LEEL ELECTRICALS LIMITED,INE245C01019,LEEL,LEEL,921,Small Cap
873,MOLD-TEK PACKAGING LIMITED,INE893J01029,MOLDTKPAC,MOLDTKPAC,908,Small Cap
874,INDIA MOTOR PARTS & ACCESSORIES LTD,INE547E01014,IMPAL,IMPAL,901,Small Cap
875,"ELECON ENGINEERING CO.LTD.,",INE205B01023,ELECON,ELECON,897,Small Cap
876,INTRASOFT TECHNOLOGIES LIMITED,INE566K01011,ISFT,ISFT,896,Small Cap
877,NATH BIOGENE INDIA LTD.,INE448G01010,NATHBIOGEN,NATHBIOGEN,895,Small Cap
878,BUTTERFLY GANDHIMATHI APPLIANCES LIMITED,INE295F01017,BUTTERFLY,BUTTERFLY,890,Small Cap
879,DISA INDIA LTD.,INE131C01011,DISA,,889,Small Cap
880,S.P. APPARELS LIMITED,INE212I01016,SPAL,SPAL,888,Small Cap
881,"ORIENTAL HOTELS LTD.,",INE750A01020,ORIENTHOT,ORIENTHOT,884,Small Cap
882,PRICOL LIMITED,INE726V01018,PRICOLLTD,PRICOLLTD,884,Small Cap
883,FILATEX INDIA LTD.,INE816B01027,FILATEX,FILATEX,870,Small Cap
884,THE HI-TECH GEARS LIMITED,INE127B01011,HITECHGEAR,HITECHGEAR,867,Small Cap
885,"EXDON TRADING CO. LTD.,",INE204I01013,ZEXDONTR,,866,Small Cap
886,GLOBAL INFRATECH & FINANCE LIMITED,INE377M01035,GBLINFRA,,866,Small Cap
887,"MANGALAM CEMENT LTD.,",INE347A01017,MANGLMCEM,MANGLMCEM,865,Small Cap
888,RAJAPALAYAM MILLS LIMITED,INE296E01026,RAJPALAYAM,,863,Small Cap
889,ORICON ENTERPRISES LTD.,INE730A01022,ORICON,ORICONENT,862,Small Cap
890,AMRUTANJAN HEALTH CARE LIMITED,INE098F01031,AMRUTANJAN,AMRUTANJAN,853,Small Cap
891,ASTRA MICROWAVE PRODUCTS LTD.,INE386C01029,ASTRAMICRO,ASTRAMICRO,851,Small Cap
892,SNOWMAN LOGISTICS LIMITED,INE734N01019,SNOWMAN,SNOWMAN,850,Small Cap
893,GOLDSTONE INFRATECH LIMITED,INE260D01016,GOLDINFRA,GOLDINFRA,847,Small Cap
894,"BHARAT BIJLEE LTD.,",INE464A01028,BBL,BBL,827,Small Cap
895,"ELPRO INTERNATIONAL LTD.,",INE579B01039,ELPROINTL,,824,Small Cap
896,GENESYS INTERNATIONAL CORPORATION LTD.,INE727B01026,GENESYS,GENESYS,824,Small Cap
897,SANDESH LTD.,INE583B01015,SANDESH,SANDESH,821,Small Cap
898,GALLANTT ISPAT LIMITED,INE528K01011, GALLISPAT,GALLISPAT,817,Small Cap
899,TEXMACO INFRASTRUCTURE & HOLDINGS LTD,INE435C01024,TEXMACO,TEXINFRA,815,Small Cap
900,3I INFOTECH LIMITED,INE748C01020,3IINFOTECH,3IINFOTECH,815,Small Cap
901,BGR ENERGY SYSTEMS LIMITED,INE661I01014,BGRENERGY,BGRENERGY,812,Small Cap
902,PROZONE INTU PROPERTIES LIMITED,INE195N01013,PROZONINTU,PROZONINTU,805,Small Cap
903,NILA INFRASTRUCTURES LTD,INE937C01029,NILA,NILAINFRA,802,Small Cap
904,PPAP AUTOMOTIVE LIMITED,INE095I01015,PPAP,PPAP,802,Small Cap
905,SANGHVI MOVERS LTD.,INE989A01024,SANGHVIMOV,SANGHVIMOV,802,Small Cap
906,MULTIBASE INDIA LTD,INE678F01014,MULTIBASE,,801,Small Cap
907,REPRO INDIA LTD.,INE461B01014,REPRO,REPRO,798,Small Cap
908,ALICON CASTALLOY LIMITED,INE062D01024,ALICON,ALICON,797,Small Cap
909,NIYOGIN FINTECH LIMITED,INE480D01010,NIYOGIN,,794,Small Cap
910,"GOA CARBON LTD.,",INE426D01013,GOACARBON,GOACARBON,791,Small Cap
911,HPL ELECTRIC & POWER LIMITED,INE495S01016,HPL,HPL,791,Small Cap
912,FINEOTEX CHEMICAL LIMITED,INE045J01026,FCL,FCL,789,Small Cap
913,EVEREST INDUSTRIES LTD.,INE295A01018,EVERESTIND,EVERESTIND,787,Small Cap
914,RANE BRAKE LINING LIMITED,INE244J01017,RBL,RBL,787,Small Cap
915,AMBIKA COTTON MILLS LTD.,INE540G01014,AMBIKCO,AMBIKCO,782,Small Cap
916,PDS MULTINATIONAL FASHIONS LIMITED,INE111Q01013,PDSMFL,PDSMFL,780,Small Cap
917,PARSVNATH DEVELOPERS LTD.,INE561H01026,PARSVNATH,PARSVNATH,778,Small Cap
918,JAYBHARAT TEXTILES AND REAL ESTATE LIMITED,INE091E01039,JAYSA,,774,Small Cap
919,MANGALORE CHEMICALS & FERTILISERS L,INE558B01017,MANGCHEFER,MANGCHEFER,773,Small Cap
920,N.R.AGARWAL INDUSTRIES LTD.,INE740D01017,NRAGRIND,NRAIL,772,Small Cap
921,NELCAST LIMITED,INE189I01024,NELCAST,NELCAST,769,Small Cap
922,POLO QUEEN INDUSTRIAL AND FINTECH LIMITED ,INE689M01017,PQIF,,769,Small Cap
923,RICOH INDIA LTD.,INE291B01015,RICOH,,769,Small Cap
924,RSWM LIMITED,INE611A01016,RSWM,RSWM,768,Small Cap
925,CHAMAN LAL SETIA EXPORTS LTD.,INE419D01026,CHAMANSE,,767,Small Cap
926,SHIVAM AUTOTECH LIMITED,INE637H01024,SHIVAMAUTO,SHIVAMAUTO,765,Small Cap
927,"GOODRICKE GROUP LTD.,",INE300A01016,GOODRICKE,,764,Small Cap
928,RATTANINDIA INFRASTRUCTURE LIMITED,INE834M01019,RTNINFRA,RTNINFRA,762,Small Cap
929,HARITA SEATING SYSTEMS LTD,INE939D01015,HARITASEAT,HARITASEAT,760,Small Cap
930,"GUJARAT BOROSIL LIMITED.,",INE059C01022,GUJBOROS,,757,Small Cap
931,TVS ELECTRONICS LTD.,INE236G01019,TVSELECT,TVSELECT,756,Small Cap
932,SETCO AUTOMOTIVE LIMITED,INE878E01021,SETCO,SETCO,756,Small Cap
933,MUNJAL AUTO INDUSTRIES LTD.,INE672B01032,MUNJALAU,MUNJALAU,752,Small Cap
934,ORIENT GREEN POWER COMPANY LIMITED,INE999K01014,GREENPOWER,GREENPOWER,752,Small Cap
935,WINDSOR MACHINES LIMITED,INE052A01021,WINDMACHIN,WINDMACHIN,752,Small Cap
936,"DCW LTD.,",INE500A01029,DCW,DCW,751,Small Cap
937,OSWAL GREENTECH LIMITED,INE143A01010,BINDALAGRO,BINDALAGRO,749,Small Cap
938,SOUTHERN PETROCHEMICAL INDUSTRIES CORPORATION LIMITED,INE147A01011,SPIC,SPIC,746,Small Cap
939,"TRANSPEK INDUSTRY LTD.,",INE687A01016,TRANSPEK,,744,Small Cap
940,SORIL INFRA RESOURCES LIMITED,INE034H01016,SORILINFRA,SORILINFRA,738,Small Cap
941,MAN INDUSTRIES (INDIA) LTD,INE993A01026,MANINDS,MANINDS,734,Small Cap
942,GANESHA ECOSPHERE LIMITED,INE845D01014,GANECOS,GANECOS,733,Small Cap
943,USHA MARTIN LTD.,INE228A01035,USHAMART,USHAMART,731,Small Cap
944,VIPUL LIMITED,INE946H01037,VIPUL,VIPULLTD,731,Small Cap
945,ATLAS JEWELLERY INDIA LIMITED,INE022N01019,AJIL,,730,Small Cap
946,"DECCAN CEMENTS LTD.,",INE583C01021,DECCANCE,DECCANCE,730,Small Cap
947,MEDICAMEN BIOTECH LTD.,INE646B01010,MEDICAME,,729,Small Cap
948,"AUTOMOBILE CORPN. OF GOA LTD.,",INE451C01013,ACGL,,728,Small Cap
949,THANGAMAYIL JEWELLERY LIMITED,INE085J01014,THANGAMAYL,THANGAMAYL,727,Small Cap
950,INDIAN TERRAIN FASHIONS LIMITED,INE611L01021,INDTERRAIN,INDTERRAIN,727,Small Cap
951,UDAIPUR CEMENT WORKS LIMITED,INE225C01029,JKUDAI,,726,Small Cap
952,BEEKAY STEEL INDUSTRIES LTD.,INE213D01015,BEEKAY,,725,Small Cap
953,CENTUM ELECTRONICS LTD,INE320B01020,CENTUM,CENTUM,723,Small Cap
954,PORSCHE CAPITAL MARKET LIMITED,INE939Q01017,,,722,Small Cap
955,ION EXCHANGE (INDIA) LTD,INE570A01014,IONEXCHANG,,720,Small Cap
956,"CENTURY ENKA LTD.,",INE485A01015,CENTENKA,CENTENKA,716,Small Cap
957,CONTROL PRINT (INDIA) LTD.,INE663B01015,CONTROLP,CONTROLPR,716,Small Cap
958,RELIANCE INDUSTRIAL INFRASTRUCTURE,INE046A01015,RELIANCEINF,RIIL,715,Small Cap
959,PENINSULA LAND LIMITED,INE138A01028,PENINLAND,PENINLAND,714,Small Cap
960,DATAMATICS GLOBAL SERVICES LIMITED,INE365B01017,DATAMATICS,DATAMATICS,712,Small Cap
961,THE BYKE HOSPITALITY    LTD,INE319B01014,THEBYKE,BYKE,712,Small Cap
962,PINE ANIMATION LIMITED,INE452N01026,FOURKANIM,,709,Small Cap
963,CIGNITI TECHNOLOGIES LTD,INE675C01017,CIGNITI,CIGNITITEC,706,Small Cap
964,SHREE PUSHKAR CHEMICALS & FERTILISERS LIMITED,INE712K01011,SHREEPUSHK,SHREEPUSHK,701,Small Cap
965,CEREBRA INTEGRATED TECHNOLOGIES LTD.,INE345B01019,CEREBRAINT,CEREBRAINT,700,Small Cap
966,TRIBHOVANDAS BHIMJI ZAVERI LIMITED,INE760L01018,TBZ,TBZ,700,Small Cap
967,SKIL INFRASTRUCTURE LIMITED,INE429F01012,SKIL,SKIL,700,Small Cap
968,CAPITAL TRUST LTD.,INE707C01018,CAPITALT,CAPTRUST,699,Small Cap
969,"PENNAR INDUSTRIES LTD.,",INE932A01024,PENIND,PENIND,697,Small Cap
970,RPG LIFE SCIENCES LIMITED,INE105J01010,RPGLIFE,RPGLIFE,694,Small Cap
971,MIDEAST INTEGRATED STEELS LIMITED,INE170N01016,MESCON,,694,Small Cap
972,SMS PHARMACEUTICALS LTD,INE812G01025,SMSPHARMA,SMSPHARMA,692,Small Cap
973,SOM DISTILLERIES & BREWERIES LTD.,INE480C01012,SDBL,SDBL,689,Small Cap
974,WALCHANDNAGAR INDUSTRIES LTD,INE711A01022,WALCHANNAG,WALCHANNAG,684,Small Cap
975,MYSTIC ELECTRONICS LIMITED,INE159O01033,MYSTICELE,,680,Small Cap
976,EMAMI INFRASTRUCTURE LIMITED,INE778K01012,EMAMIINFRA,EMAMIINFRA,680,Small Cap
977,FUTURE MARKET NETWORKS LIMITED,INE360L01017,FMNL,FMNL,676,Small Cap
978,DIL LIMITED.,INE225B01013,DUPHARIN,,674,Small Cap
979,DALMIA BHARAT SUGAR AND INDUSTRIES LTD,INE495A01022,DALMIACEM,DALMIASUG,672,Small Cap
980,GANESH HOUSING CORPORATION LTD.,INE460C01014,GANESHHOUC,GANESHHOUC,672,Small Cap
981,FLORENCE INVESTECH LIMITED,INE211G01020,FLORENCE,,671,Small Cap
982,ALANKIT LIMITED,INE914E01040,ALANKIT,ALANKIT,671,Small Cap
983,PNB GILTS LTD,INE859A01011,PNBGILTS,PNBGILTS,668,Small Cap
984,"MANALI PETROCHEMICALS LTD.,",INE201A01024,MANALIPE,MANALIPETC,668,Small Cap
985,PODDAR HOUSING AND DEVELOPMENT LIMITED,INE888B01018,PODDAR,PODDARHOUS,666,Small Cap
986,ATLANTA LIMITED,INE285H01022,ATLANTA,ATLANTA,665,Small Cap
987,"PRECISION WIRES INDIA LTD.,",INE372C01029,PRECWIRE,PRECWIRE,664,Small Cap
988,ARTEMIS GLOBAL LIFE SCIENCES LIMITED,INE517U01013,ARTEMIS,AGLSL,663,Small Cap
989,HINDUSTAN COMPOSITES LTD,INE310C01029,HINDCOMPOS,HINDCOMPOS,663,Small Cap
990,NACL INDUSTRIES LIMITED,INE295D01020,NACLIND,NACLIND,661,Small Cap
991,NEULAND LABORATORIES LIMITED.,INE794A01010,NEULANDLAB,NEULANDLAB,661,Small Cap
992,IFB AGRO INDUSTRIES LTD,INE076C01018,IFBAGRO,IFBAGRO,652,Small Cap
993,NECTAR LIFESCIENCES LIMITED,INE023H01027,NECLIFE,NECLIFE,647,Small Cap
994,XCHANGING SOLUTIONS LIMITED,INE692G01013,XCHANGING,XCHANGING,644,Small Cap
995,SHIVA TEXYARN LTD.,INE705C01020,SHIVTEX,SHIVATEX,643,Small Cap
996,SREELEATHERS LIMITED,INE099F01013,SREEL,SREEL,643,Small Cap
997,BHARAT SEATS LTD,INE415D01024,BHARATSE,,643,Small Cap
998,KUANTUM PAPERS LIMITED,INE529I01013,KUANTUM,,641,Small Cap
999,SPECIALITY RESTAURANTS LIMITED,INE247M01014,SPECIALITY,SPECIALITY,641,Small Cap
1000,HPC BIOSCIENCES LIMITED,INE507O01025,HPCBL,,638,Small Cap
