Stock Symbol,Company Name,ISIN Code,Action,Quantity,Transaction Price,Brokerage,Transaction Charges,StampDuty,Segment,STT Paid/Not Paid,Remarks,Transaction Date,Exchange,
ICILOM,ICICI LOMBARD GEN INSURANCE CO,INE765G01017,Buy,1,1361.50,12.06,0.05,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
ICILOM,ICICI LOMBARD GEN INSURANCE CO,INE765G01017,Buy,3,1361.70,36.18,0.14,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
ICIPRU,ICICI PRUDENTIAL LIFE INS CO,INE726G01019,Buy,3,412.00,35.54,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
ICIPRU,ICICI PRUDENTIAL LIFE INS CO,INE726G01019,Buy,3,400.10,35.42,0.04,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
ICIPRU,ICICI PRUDENTIAL LIFE INS CO,INE726G01019,Buy,3,318.45,28.19,0.05,0.00,Rolling,STT Paid,icicidirect,04-Dec-2018,BSE,
ICIPRU,ICICI PRUDENTIAL LIFE INS CO,INE726G01019,Buy,18,398.90,63.59,0.25,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
ICISEC,ICICI SECURITIES LTD ISEC,INE763G01038,Buy,4,310.05,36.72,0.77,0.00,Rolling,STT Paid,icicidirect,26-Jul-2018,BSE,
ICISEC,ICICI SECURITIES LTD ISEC,INE763G01038,Buy,5,227.00,33.49,0.02,0.00,Rolling,STT Paid,icicidirect,25-Mar-2020,NSE,
ICRLIM,ICRA LIMITED,INE725G01011,Buy,1,4139.95,40.25,0.15,0.30,Rolling,STT Paid,icicidirect,22-Jun-2017,NSE,
ICRLIM,ICRA LIMITED,INE725G01011,Buy,2,2990.00,52.96,0.22,0.90,Rolling,STT Paid,icicidirect,20-Jun-2019,NSE,
IIFSEC,IIFL SECURITIES LIMITED,INE489L01022,Buy,2,22.00,0.00,0.00,0.00,Rolling,STT Paid,demerger,20-Sep-2019,NSE,
INDGAS,INDRAPRASHTHA GAS LTD,INE203G01027,Buy,4,276.90,32.68,0.03,0.00,Rolling,STT Paid,icicidirect,07-Sep-2018,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,25,124.65,28.09,NA,NA,Rolling,STT Paid,icicidirect,25-Feb-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,25,117.90,28.09,NA,NA,Rolling,STT Paid,icicidirect,04-Mar-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Sell,1,48.25,0.56,0.00,0.00,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Sell,46,48.25,25.84,0.08,0.22,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Sell,1,48.25,0.56,0.00,0.00,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Sell,1,48.25,0.56,0.00,0.00,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Sell,1,48.25,0.56,0.00,0.00,Rolling,STT Paid,icicidirect,11-Nov-2008,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,46,109.90,43.60,0.19,5.00,Rolling,STT Paid,icicidirect,25-Jan-2017,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,4,123.25,14.55,0.02,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,6,123.25,21.82,0.02,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,8,133.95,31.62,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
INDHOT,INDIAN HOTELS CO LTD,INE053A01029,Buy,50,65.65,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,11-May-2020,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,5,356.70,28.09,NA,NA,Rolling,STT Paid,icicidirect,09-Jun-2008,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Sell,3,434.15,28.09,NA,NA,Rolling,STT Paid,icicidirect,05-Aug-2008,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Sell,2,404.90,22.75,0.03,0.08,Rolling,STT Paid,icicidirect,25-Nov-2008,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,2,404.10,23.24,0.03,0.00,Rolling,STT Paid,icicidirect,16-Jun-2017,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,1,404.10,11.62,0.01,0.00,Rolling,STT Paid,icicidirect,16-Jun-2017,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,3,385.20,34.10,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,6,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,23-Mar-2018,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,8,134.35,31.71,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,52,123.75,56.98,0.14,0.00,Rolling,STT Paid,icicidirect,11-Dec-2019,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,4,123.75,4.38,0.01,0.30,Rolling,STT Paid,icicidirect,11-Dec-2019,NSE,
INDOIL,INDIAN OIL CORPORATION LIMITED,INE242A01010,Buy,120,97.80,103.91,0.26,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
INFEDG,INFO EDGE (INDIA) LIMITED,INE663F01024,Buy,1,1024.95,29.47,0.04,0.00,Rolling,STT Paid,icicidirect,12-Jun-2017,NSE,
INFEDG,INFO EDGE (INDIA) LIMITED,INE663F01024,Buy,1,1166.90,34.43,0.04,0.00,Rolling,STT Paid,icicidirect,18-Sep-2017,NSE,
INFEDG,INFO EDGE (INDIA) LIMITED,INE663F01024,Buy,1,1179.20,34.79,0.04,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,NSE,
INFEDG,INFO EDGE (INDIA) LIMITED,INE663F01024,Buy,1,2788.80,41.32,0.10,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,1297.00,28.09,0.05,0.13,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Sell,1,2313.00,39.33,0.08,3.64,Rolling,STT Paid,icicidirect,01-Jan-2013,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,3277.70,39.33,0.12,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,08-Dec-2014,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,2,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,22-Jun-2015,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,1065.45,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,19-Sep-2016,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,1033.45,17.25,0.04,0.00,Rolling,STT Paid,icicidirect,17-Oct-2016,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,944.65,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,17-Nov-2016,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,997.80,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,19-Dec-2016,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,958.60,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,17-Jan-2017,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,995.00,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,17-Feb-2017,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,1022.70,17.25,0.04,1.00,Rolling,STT Paid,icicidirect,17-Mar-2017,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,1,1343.40,39.77,0.77,0.60,Rolling,STT Paid,icicidirect,03-Jul-2018,BSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,12,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,11-Sep-2018,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,15,668.20,88.74,0.22,0.60,Rolling,STT Paid,icicidirect,22-Oct-2019,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,10,548.55,48.57,0.12,0.00,Rolling,STT Paid,icicidirect,18-Mar-2020,NSE,
INFTEC,INFOSYS LTD,INE009A01021,Buy,6,530.70,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
INTAVI,INTERGLOBE AVIATION LIMITED,INE646L01027,Buy,1,1051.80,30.24,0.04,0.00,Rolling,STT Paid,icicidirect,30-May-2017,NSE,
INTAVI,INTERGLOBE AVIATION LIMITED,INE646L01027,Buy,1,1257.30,37.10,0.04,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
INTAVI,INTERGLOBE AVIATION LIMITED,INE646L01027,Buy,1,989.55,29.20,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
INTAVI,INTERGLOBE AVIATION LIMITED,INE646L01027,Buy,4,963.55,34.13,0.13,1.16,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
INTAVI,INTERGLOBE AVIATION LIMITED,INE646L01027,Buy,4,963.55,34.13,0.13,0.00,Rolling,STT Paid,icicidirect,21-Jul-2020,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,5,196.15,27.55,NA,NA,Rolling,STT Paid,icicidirect,20-Jun-2008,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,253.40,13.98,0.02,0.05,Rolling,STT Paid,icicidirect,04-Jan-2010,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,249.20,13.74,0.02,0.05,Rolling,STT Paid,icicidirect,18-Feb-2010,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,246.40,13.59,0.02,0.05,Rolling,STT Paid,icicidirect,25-Feb-2010,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,11,0.00,0.00,0.00,0.00,Rolling,STT Paid,manual,02-Jan-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,297.60,11.24,0.02,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,1,297.60,5.62,0.01,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Sell,3,299.10,0.00,0.03,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Sell,19,299.10,47.89,0.20,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Sell,3,299.90,25.27,0.03,0.14,Rolling,STT Paid,icicidirect,12-Feb-2013,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,5,353.45,39.33,0.06,0.00,Rolling,STT Paid,icicidirect,31-Mar-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,344.25,16.85,0.02,0.07,Rolling,STT Paid,icicidirect,10-Apr-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,350.80,16.85,0.03,0.07,Rolling,STT Paid,icicidirect,12-May-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,334.80,16.85,0.02,0.07,Rolling,STT Paid,icicidirect,10-Jun-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,341.95,16.85,0.03,0.07,Rolling,STT Paid,icicidirect,10-Jul-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,347.70,16.85,0.03,0.00,Rolling,STT Paid,icicidirect,11-Aug-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,353.15,16.85,0.03,0.07,Rolling,STT Paid,icicidirect,10-Sep-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,358.30,16.85,0.02,0.07,Rolling,STT Paid,icicidirect,10-Oct-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,366.40,16.85,0.02,0.07,Rolling,STT Paid,icicidirect,10-Nov-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,2,389.25,16.85,0.03,0.08,Rolling,STT Paid,icicidirect,10-Dec-2014,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,11,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,14-Jul-2016,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,6,265.70,41.31,0.05,0.30,Rolling,STT Paid,icicidirect,02-Nov-2017,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,4,278.25,32.84,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
ITC,ITC LIMITED,INE154A01025,Buy,10,278.95,41.31,0.08,0.00,Rolling,STT Paid,icicidirect,03-Jun-2019,BSE,
ITC,ITC LIMITED,INE154A01025,Buy,26,276.15,63.59,0.26,0.30,Rolling,STT Paid,icicidirect,18-Jun-2019,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,47,214.05,89.07,0.22,0.00,Rolling,STT Paid,icicidirect,11-Feb-2020,NSE,
ITC,ITC LIMITED,INE154A01025,Buy,60,175.05,92.99,0.23,0.00,Rolling,STT Paid,icicidirect,11-Mar-2020,NSE,
JAIIRR,JAIN IRRIGATION SYSTEMS LTD,INE175A01038,Buy,10,114.55,33.80,0.04,0.30,Rolling,STT Paid,icicidirect,29-Nov-2017,NSE,
JAIIRR,JAIN IRRIGATION SYSTEMS LTD,INE175A01038,Buy,14,74.70,30.86,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
JSWSTE,JSW STEEL LIMITED,INE019A01038,Buy,5,196.90,28.30,0.04,0.00,Rolling,STT Paid,icicidirect,30-May-2017,NSE,
JSWSTE,JSW STEEL LIMITED,INE019A01038,Buy,5,244.05,36.00,0.04,0.00,Rolling,STT Paid,icicidirect,06-Dec-2017,NSE,
JSWSTE,JSW STEEL LIMITED,INE019A01038,Buy,3,345.10,30.55,0.05,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,BSE,
JSWSTE,JSW STEEL LIMITED,INE019A01038,Buy,12,156.60,24.79,0.04,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
JSWSTE,JSW STEEL LIMITED,INE019A01038,Buy,8,156.60,16.53,0.03,0.00,Rolling,STT Paid,icicidirect,23-Mar-2020,NSE,
JUBFOO,JUBILANT FOODWORKS LIMITED,INE797F01012,Buy,1,956.45,27.50,0.03,0.00,Rolling,STT Paid,icicidirect,09-Jun-2017,NSE,
JUBFOO,JUBILANT FOODWORKS LIMITED,INE797F01012,Buy,1,2061.00,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,01-Feb-2018,NSE,
JUBFOO,JUBILANT FOODWORKS LIMITED,INE797F01012,Buy,2,0.00,0.00,0.00,0.00,Rolling,STT Not Paid,icicidirect,03-Jul-2018,NSE,
JUBFOO,JUBILANT FOODWORKS LIMITED,INE797F01012,Buy,1,1665.15,20.66,0.06,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
JUBFOO,JUBILANT FOODWORKS LIMITED,INE797F01012,Buy,1,1665.15,20.66,0.06,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,1,705.00,20.13,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,1,705.00,20.13,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,1,679.90,20.06,0.02,0.00,Rolling,STT Paid,icicidirect,01-Nov-2017,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,2,426.35,25.16,0.03,0.00,Rolling,STT Paid,icicidirect,09-Nov-2018,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,13,547.00,62.96,0.16,0.30,Rolling,STT Paid,icicidirect,10-Feb-2020,NSE,
KAJCER,KAJARIA CERAMICS LTD,INE217B01036,Buy,10,337.55,41.31,0.07,0.00,Rolling,STT Paid,icicidirect,11-May-2020,NSE,
KANNER,KANSAI NEROLAC PAINTS,INE531A01024,Buy,3,411.95,35.53,0.05,0.00,Rolling,STT Paid,icicidirect,05-Jun-2017,NSE,
KANNER,KANSAI NEROLAC PAINTS,INE531A01024,Buy,2,560.65,33.08,0.04,0.00,Rolling,STT Paid,icicidirect,02-Jan-2018,NSE,
KANNER,KANSAI NEROLAC PAINTS,INE531A01024,Buy,2,484.00,28.56,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
KANNER,KANSAI NEROLAC PAINTS,INE531A01024,Buy,5,350.00,41.31,0.04,0.00,Rolling,STT Paid,icicidirect,28-May-2020,NSE,
KAVSEE,KAVERI SEED COMPANY LTD,INE455I01029,Buy,2,499.80,29.49,0.03,0.00,Rolling,STT Paid,icicidirect,02-Feb-2018,NSE,
KAVSEE,KAVERI SEED COMPANY LTD,INE455I01029,Buy,2,567.35,33.48,0.03,0.00,Rolling,STT Paid,icicidirect,02-Jan-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,1179.00,28.09,0.04,0.11,Rolling,STT Not Paid,icicidirect,23-Oct-2008,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,1176.00,28.09,0.04,0.11,Rolling,STT Not Paid,icicidirect,23-Oct-2008,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,1180.00,28.09,0.04,0.11,Rolling,STT Not Paid,icicidirect,23-Oct-2008,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,2,1691.88,27.99,0.12,0.34,Rolling,STT Not Paid,icicidirect,10-Dec-2009,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,15,2629.95,332.44,0.00,0.00,Rolling,STT Not Paid,icicidirect,12-Aug-2014,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,180,0.00,0.00,0.00,0.00,Rolling,STT Paid,etf split,21-Aug-2015,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,5,260.70,11.24,0.00,0.00,Rolling,STT Not Paid,icicidirect,20-Apr-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,5,260.70,11.24,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Apr-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,254.65,21.96,0.00,0.30,Rolling,STT Not Paid,icicidirect,22-May-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,250.80,21.63,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Jun-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,250.45,22.17,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Jul-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,261.50,23.14,0.00,0.30,Rolling,STT Not Paid,icicidirect,21-Aug-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,2,263.95,4.67,0.00,0.00,Rolling,STT Not Paid,icicidirect,20-Sep-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,8,263.95,18.69,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Sep-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,40,267.80,94.80,0.02,0.00,Rolling,STT Not Paid,icicidirect,17-Oct-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,264.50,23.41,0.00,2.10,Rolling,STT Not Paid,icicidirect,23-Oct-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,261.35,23.13,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Nov-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,4,251.65,8.91,0.00,0.00,Rolling,STT Not Paid,icicidirect,20-Dec-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,6,251.70,13.37,0.00,0.30,Rolling,STT Not Paid,icicidirect,20-Dec-2017,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,140,284.75,353.01,1.16,0.00,Rolling,STT Not Paid,icicidirect,05-Nov-2018,BSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,284.49,25.20,0.10,1.50,Rolling,STT Not Paid,icicidirect,05-Nov-2018,BSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,20,284.00,50.30,0.18,0.00,Rolling,STT Not Paid,icicidirect,05-Nov-2018,BSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,284.95,25.24,0.10,0.30,Rolling,STT Not Paid,icicidirect,07-Jun-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,299.30,2.65,0.01,0.00,Rolling,STT Not Paid,icicidirect,08-Jul-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,7,299.25,18.55,0.08,0.30,Rolling,STT Not Paid,icicidirect,08-Jul-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,299.30,2.65,0.01,0.00,Rolling,STT Not Paid,icicidirect,08-Jul-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,299.30,2.65,0.01,0.00,Rolling,STT Not Paid,icicidirect,08-Jul-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,8,328.70,23.29,0.09,0.00,Rolling,STT Not Paid,icicidirect,07-Aug-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,328.65,2.91,0.01,0.30,Rolling,STT Not Paid,icicidirect,07-Aug-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,1,328.45,2.91,0.01,0.00,Rolling,STT Not Paid,icicidirect,07-Aug-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,343.90,30.45,0.08,0.00,Rolling,STT Not Paid,icicidirect,09-Sep-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,339.00,30.02,0.07,0.00,Rolling,STT Not Paid,icicidirect,07-Oct-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,341.50,30.24,0.08,0.00,Rolling,STT Not Paid,icicidirect,07-Nov-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,8,334.75,23.71,0.06,0.00,Rolling,STT Not Paid,icicidirect,09-Dec-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,2,334.75,5.93,0.01,0.00,Rolling,STT Not Paid,icicidirect,09-Dec-2019,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,354.95,31.43,0.08,0.00,Rolling,STT Not Paid,icicidirect,07-Jan-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,356.65,31.58,0.08,0.30,Rolling,STT Not Paid,icicidirect,07-Feb-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,389.00,34.44,0.09,0.00,Rolling,STT Not Paid,icicidirect,09-Mar-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,409.00,36.21,0.09,0.00,Rolling,STT Not Paid,icicidirect,07-Apr-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,414.00,36.66,0.09,0.30,Rolling,STT Not Paid,icicidirect,07-May-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,409.80,36.29,0.14,0.30,Rolling,STT Not Paid,icicidirect,08-Jun-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,427.40,37.85,0.15,0.64,Rolling,STT Not Paid,icicidirect,07-Jul-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,492.90,43.65,0.17,0.74,Rolling,STT Not Paid,icicidirect,07-Aug-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,447.75,39.65,0.15,0.67,Rolling,STT Not Paid,icicidirect,07-Sep-2020,NSE,
KOTGOL,KOTAK  GOLD ETF,INF373I01049,Buy,10,442.35,39.18,0.15,0.66,Rolling,STT Not Paid,icicidirect,07-Oct-2020,NSE,
KOTMAH,KOTAK MAHINDRA BANK LTD,INE237A01028,Buy,1,951.35,27.35,0.03,0.30,Rolling,STT Paid,icicidirect,29-Jun-2017,NSE,
KOTMAH,KOTAK MAHINDRA BANK LTD,INE237A01028,Buy,1,1098.75,32.42,0.03,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
KOTMAH,KOTAK MAHINDRA BANK LTD,INE237A01028,Buy,2,1266.45,27.55,0.09,2.10,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
KOTMAH,KOTAK MAHINDRA BANK LTD,INE237A01028,Buy,1,1266.45,13.77,0.04,0.00,Rolling,STT Paid,icicidirect,17-Jun-2020,NSE,
KRBL,KRBL LIMITED,INE001B01026,Buy,2,485.35,28.64,0.03,0.30,Rolling,STT Paid,icicidirect,22-Sep-2017,NSE,
KRBL,KRBL LIMITED,INE001B01026,Buy,3,328.70,29.10,0.03,0.00,Rolling,STT Paid,icicidirect,03-Jul-2018,NSE,
KRBL,KRBL LIMITED,INE001B01026,Buy,20,189.55,41.32,0.08,0.00,Rolling,STT Paid,icicidirect,13-Mar-2020,NSE,
KRBL,KRBL LIMITED,INE001B01026,Buy,10,108.60,32.04,0.02,0.00,Rolling,STT Paid,icicidirect,24-Mar-2020,NSE,
KSBPUM,KSB LIMITED,INE999A01015,Buy,2,704.95,40.25,0.05,0.00,Rolling,STT Paid,icicidirect,02-Jun-2017,NSE,
KSBPUM,KSB LIMITED,INE999A01015,Buy,1,786.80,23.21,0.02,0.00,Rolling,STT Paid,icicidirect,04-Apr-2018,NSE,
KSBPUM,KSB LIMITED,INE999A01015,Buy,7,457.75,41.32,0.11,0.00,Rolling,STT Paid,icicidirect,18-Jun-2020,NSE,
LAOPA,LA OPALA RG LIMITED,INE059D01020,Buy,12,182.05,41.31,0.06,0.30,Rolling,STT Paid,icicidirect,25-Sep-2019,BSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Buy,1,1102.00,28.09,0.04,0.11,Rolling,STT Paid,icicidirect,06-Oct-2008,NSE,
LARTOU,LARSEN AND TOUBRO LIMITED,INE018A01030,Sell,1,1492.15,39.33,0.05,0.00,Rolling,STT Paid,icicidirect,11-Feb-2013,NSE,
